measurement_value,outlier
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
17.5,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
0,true
0,true
18,false
17,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
23.5,false
23.5,false
18,false
22,false
22,false
18,false
22,false
22,false
18,false
22,false
22,false
18,false
22,false
22,false
18,false
21.5,false
21.5,false
18,false
21.5,false
21.5,false
18,false
21.5,false
21.5,false
18,false
21.5,false
21.5,false
18,false
21.5,false
21.5,false
18,false
21.5,false
21.5,false
18,false
21,false
21,false
18,false
21,false
21,false
18,false
21,false
21,false
18,false
21,false
21,false
18,false
21,false
21,false
18,false
21,false
21,false
18,false
21,false
21,false
18,false
21,false
21,false
18,false
21,false
21,false
18,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21.5,false
18.5,false
21.5,false
21.5,false
18.5,false
21.5,false
0,true
18.5,false
0,true
0,true
18.5,false
0,true
0,true
18.5,false
20.5,false
20.5,false
18.5,false
23.5,false
23.5,false
18.5,false
23.5,false
23.5,false
18.5,false
23.5,false
23.5,false
18.5,false
23.5,false
23.5,false
18.5,false
23.5,false
23.5,false
18.5,false
22.5,false
22.5,false
18.5,false
22.5,false
22.5,false
18.5,false
22.5,false
22.5,false
18.5,false
22.5,false
22.5,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
20.5,false
20.5,false
18.5,false
20.5,false
20.5,false
18.5,false
20.5,false
20.5,false
18.5,false
20.5,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
21,false
18.5,false
21,false
0,true
19.5,false
21,false
21,false
19.5,false
21,false
21,false
19.5,false
24,false
24,false
19.5,false
24,false
24,false
19.5,false
24,false
24,false
19.5,false
24,false
24,false
19.5,false
24,false
24,false
19.5,false
24,false
24,false
19,false
24,false
24,false
19,false
24,false
24,false
19,false
22,false
22,false
19,false
22,false
22,false
19,false
22,false
22,false
19,false
22,false
22,false
19,false
21.5,false
21.5,false
19,false
21.5,false
21.5,false
19.5,false
21.5,false
21.5,false
19.5,false
21.5,false
21.5,false
19.5,false
21,false
21,false
19.5,false
21,false
21,false
19.5,false
21,false
21,false
19.5,false
21,false
21,false
19.5,false
21,false
21,false
19.5,false
21,false
21,false
19.5,false
21,false
21,false
19.5,false
21,false
21,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
19.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
14.5,false
14.5,false
21.5,false
14.5,false
14.5,false
21.5,false
14,false
14,false
21.5,false
14,false
14,false
21.5,false
14,false
14,false
21.5,false
14,false
14,false
21.5,false
14.5,false
14.5,false
21.5,false
14.5,false
14.5,false
21.5,false
14.5,false
14.5,false
21.5,false
14.5,false
14,false
21.5,false
14,false
14,false
21.5,false
14,false
14,false
21.5,false
14,false
14,false
21.5,false
14,false
14,false
21.5,false
14,false
20.5,false
21.5,false
20,false
20,false
21.5,false
20,false
20,false
21.5,false
20,false
20,false
21.5,false
20,false
20,false
21.5,false
20,false
20,false
21.5,false
20,false
20,false
21.5,false
20,false
20,false
21.5,false
20,false
20,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
21.5,false
19.5,false
19.5,false
22,false
19.5,false
19.5,false
22,false
19.5,false
19.5,false
22,false
19.5,false
19.5,false
22,false
19.5,false
19.5,false
22,false
19.5,false
19.5,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
22,false
19,false
19,false
23.5,false
20,false
20,false
23.5,false
20,false
20,false
23.5,false
20,false
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
20,false
20,false
23.5,false
20,false
20,false
23.5,false
20,false
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23.5,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
20,false
22.5,false
23,false
22.5,false
22.5,false
23,false
22.5,false
22.5,false
23,false
22.5,false
22.5,false
23,false
22.5,false
22.5,false
23,false
22.5,false
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
23,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
22.5,false
22.5,false
22.5,false
22.5,false
22.5,false
22.5,false
22.5,false
22.5,false
22.5,false
22.5,false
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
22.5,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
22,false
22,false
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22.5,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
22,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21.5,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
22,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
21,false
0,true
0,true
21,false
0,true
0,true
21,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
0,true
0,true
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20.5,false
21,false
21,false
20,false
0,true
0,true
20,false
0,true
0,true
20,false
0,true
0,true
20,false
0,true
0,true
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
21,false
20,false
21,false
19,false
20,false
19,false
19,false
20,false
19,false
19,false
20,false
19,false
19,false
20,false
19,false
19,false
20,false
19,false
19,false
20,false
19,false
19,false
20,false
19,false
19,false
20,false
19,false
18,false
20,false
18,false
18,false
20,false
18,false
18,false
20,false
18,false
18,false
20,false
18,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
17,false
20,false
17,false
16.5,false
20,false
16.5,false
16.5,false
20,false
16.5,false
16.5,false
20,false
16.5,false
16.5,false
20,false
16.5,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
15.5,false
15.5,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
20,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
16,false
19.5,false
16,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
15.5,false
19.5,false
15.5,false
