dim-1,dim-2,dim-3
26.490636,30.916677,17.743924
54.806560,32.020312,59.061663
54.890448,20.892414,46.602356
56.080635,15.724738,44.422155
35.701708,13.154358,22.077286
49.520165,40.211602,58.487891
21.555787,31.422049,43.770683
45.351517,30.038343,57.520150
27.950196,16.276959,62.087320
42.164586,5.105699,7.404693
31.694115,24.061980,48.371307
60.054877,50.688922,60.597385
13.979810,57.331227,19.994693
62.829078,43.918373,23.030805
27.197269,40.576638,61.344284
8.056998,62.961350,34.145745
46.728905,55.463384,14.439171
18.620631,17.810942,8.453559
29.026487,52.559056,30.577774
22.118588,34.712962,49.249079
57.820349,22.614355,53.545959
20.800003,56.749681,51.342236
13.183096,9.607417,29.030229
54.581831,42.441626,10.516814
51.824532,20.357760,62.724351
42.366822,9.221186,62.444257
153.767108,122.195344,-159.959251
10.397375,49.637172,29.696442
10.129057,8.103679,8.593105
56.572096,38.074590,8.541486
58.907257,63.139614,53.009354
22.252360,60.321416,7.501268
60.194955,57.063292,19.996327
27.604964,31.244286,49.132025
51.437267,8.460173,6.244182
23.313950,59.993537,23.060774
23.746866,61.839096,36.404798
157.298784,163.719482,-126.726667
37.477157,19.850209,31.071141
58.021222,41.004389,68.087776
25.228639,28.705553,30.802200
36.114856,16.420041,6.977471
64.808030,15.255722,18.632726
23.733480,61.747338,54.424704
17.934291,58.548814,9.940498
47.732715,22.962917,11.526732
29.636414,55.148658,58.719119
37.571364,28.265895,29.074671
61.714715,55.170516,9.027319
20.551773,-158.215089,104.172400
20.624403,35.327290,63.094668
37.970106,44.048890,7.538426
45.151689,17.630495,46.243143
18.568040,34.368755,64.314390
-88.544187,63.032636,15.783536
64.643185,17.138965,15.513181
46.352778,48.077782,18.024044
26.782628,44.964754,40.705635
37.528501,10.073308,45.734090
54.585010,11.526949,30.127120
139.107596,24.270885,-65.556319
60.125316,15.854804,24.711930
61.537123,51.097019,39.885069
39.650864,22.529083,18.168668
9.860609,31.045387,14.682306
61.939404,33.165168,47.263225
14.070264,24.585707,62.941195
36.292450,45.742655,56.448384
33.102921,62.727783,35.205295
-159.175797,26.626985,-134.112539
51.840282,44.288765,14.769354
-88.309627,103.686638,87.700230
50.814076,24.294039,49.120718
26.787234,56.123750,15.386615
63.565005,47.987531,28.960188
57.949804,21.595735,46.800301
28.849019,55.486361,47.747473
43.951133,-81.333196,43.905189
28.289428,55.849544,45.880348
64.110720,13.102110,44.388772
35.480406,13.083443,7.321494
42.200033,53.852392,39.956560
9.802750,48.163335,5.505231
25.896844,15.996083,44.013852
46.052743,52.751876,25.328021
57.137025,14.435554,29.256969
11.095400,44.712907,18.303565
26.713939,24.689886,38.811437
147.562391,-117.123586,-143.384713
10.801842,50.269159,9.154561
56.000289,56.973898,27.965364
48.755898,7.659346,42.381459
19.936633,31.685739,27.046329
33.268707,29.301323,62.181788
59.820561,20.177801,9.161058
9.535120,19.483329,40.873478
14.203900,36.665874,26.547316
15.588091,47.409003,24.220051
52.079685,56.530148,14.517467
35.712606,47.978729,58.144881
26.217200,29.545597,39.572288
14.311503,21.217217,9.552046
45.934986,11.158269,33.329266
9.179339,9.231809,44.064474
26.800831,8.068527,52.350450
34.532809,10.128156,60.801146
26.807619,19.723834,7.640284
46.060082,57.656896,41.685409
46.480107,6.161217,54.950079
24.325069,34.319956,63.506628
53.018045,57.190136,38.019165
42.860729,20.361732,19.294498
33.592898,56.707943,22.638203
26.633801,60.823668,6.955075
16.104046,49.247873,10.469672
9.463842,26.140209,49.723713
29.191166,48.798468,20.138825
30.411565,147.935171,119.404875
39.783568,22.062667,17.891583
23.730346,12.486092,41.875138
58.742120,35.029139,16.007878
49.180552,42.590968,34.366501
22.740095,12.388567,22.895158
10.654485,43.478874,12.778068
5.986676,53.013615,25.964147
48.832985,12.854415,42.434720
28.754617,64.740716,-100.319001
49.151387,14.087323,50.920489
15.204312,63.785826,32.105037
24.183632,17.784674,42.066289
59.271383,56.412469,46.567433
55.857172,42.668041,14.304971
12.891897,10.178080,49.394526
42.120030,37.734076,41.198722
21.751061,20.642809,8.712794
5.056089,6.814719,5.373671
50.883524,23.083246,21.497406
23.343671,57.614612,5.506571
59.676100,6.077882,54.154666
34.593633,31.556476,59.106178
38.777597,23.061986,64.619059
60.502969,15.161922,18.149518
12.026876,13.520489,22.331016
6.689393,-118.285869,46.667232
12.736641,44.652759,46.333873
103.408536,44.368809,-151.549613
29.108367,32.375802,51.634310
19.073844,22.758269,6.569942
8.000291,38.022568,37.903482
57.706342,18.435800,26.395049
8.545681,33.102629,9.567257
28.215304,87.001762,52.235318
5.563470,8.292819,16.702110
56.621048,35.979735,9.699446
42.383792,49.524395,47.966223
15.838082,7.525127,38.201781
41.039964,6.338868,49.965865
5.224362,39.544513,63.250295
60.155624,13.289649,34.108856
59.976768,27.417876,37.755911
34.143133,62.100646,18.412526
22.202162,25.102175,53.121447
50.189838,62.614984,37.348685
39.044539,62.410100,44.195524
-84.032617,51.604381,-84.397997
7.599767,33.342940,51.470837
7.482869,56.370128,23.115850
32.932352,8.037038,9.127797
57.479082,33.755603,38.748590
46.243034,60.500331,47.089226
9.588558,11.570401,30.443899
23.305450,14.674380,21.441759
23.548586,32.408281,20.195592
61.195277,61.381484,62.494715
35.376990,59.672661,55.584596
7.002542,23.932405,45.174040
7.598957,58.579216,62.610697
62.318037,5.806279,55.561634
162.362420,-141.533554,-152.049383
42.766184,32.728071,34.489637
10.595667,64.209558,29.313336
26.428380,21.892034,32.557480
47.411069,55.039618,24.124808
44.847684,52.965578,31.905273
47.486313,13.688035,64.218364
9.263193,57.833385,30.388774
60.069264,52.799722,24.393512
41.932165,41.316297,63.713016
36.628337,60.453528,25.209476
11.712375,59.201988,8.335691
42.307365,32.086687,19.606717
7.530444,35.640490,17.572723
58.061370,60.326953,56.784300
41.357912,55.405345,49.201538
26.238178,43.906118,59.070911
5.620989,27.175349,58.217071
29.004668,63.708102,9.225046
44.927857,47.830144,55.216449
33.650944,25.061146,50.963217
30.588199,23.952254,29.481940
8.293354,16.873514,22.377180
27.363790,42.236299,57.669174
20.705907,57.992162,19.576434
37.846842,-157.218424,-113.184957
37.597806,11.606323,31.282472
57.940490,15.032689,8.154757
83.695927,134.319562,89.294917
34.307161,19.269653,38.603540
59.273182,58.466773,52.211188
15.234297,16.101647,55.744187
49.687333,21.333438,51.858595
6.940701,38.069646,49.341846
52.766506,39.286925,57.839893
55.007803,45.892433,20.584836
19.773011,62.984970,10.529542
5.445972,12.696667,60.882924
28.109535,48.250104,36.659078
51.782352,13.702172,31.357039
5.590711,54.254452,52.547906
63.900715,33.819476,26.206233
15.622010,-127.075876,-124.355968
50.016641,36.306378,23.622317
-157.866180,136.249352,91.241105
61.740984,-146.178037,141.779519
55.825670,25.117513,41.470582
27.511633,59.311057,7.876497
51.812127,-164.627144,-154.229753
7.788093,13.774970,50.221400
56.938242,25.900326,64.302895
8.856602,52.280010,23.072231
54.394066,36.514468,54.716887
27.571834,44.954582,58.038513
13.474898,51.222736,5.808865
19.469837,26.496942,39.848093
6.774981,34.759906,22.376470
109.607475,-123.868756,64.353978
8.870433,6.922150,25.475655
48.172788,25.738503,17.770325
38.990373,59.298810,13.631626
8.950557,14.875186,41.220825
6.228804,61.404062,7.057813
61.579927,50.867646,55.941873
47.713393,53.779128,22.342339
54.706520,35.543319,55.187136
56.371928,39.182015,37.011917
38.027027,61.652579,40.497656
26.107043,43.123687,30.169750
20.901191,16.173789,5.799089
15.287714,32.400636,16.559951
48.089393,13.417526,26.853491
25.354405,57.873081,11.713103
61.277328,38.447069,14.844236
19.812378,9.804184,51.677178
9.773433,93.907001,101.605007
60.916583,52.066718,16.169584
46.915320,31.325988,37.672014
22.201922,25.053794,45.492887
15.632770,50.654332,29.579137
35.237479,47.178917,5.725049
53.317729,45.590577,29.059821
18.663372,12.768723,26.424701
29.782666,16.091263,33.513525
32.508636,47.450510,18.323135
50.593454,62.804366,24.519892
22.022611,56.240786,20.963759
10.930008,37.680717,27.164233
60.101749,5.681093,50.013685
45.471837,51.453047,34.880131
32.388183,27.443156,64.741879
57.375648,7.458891,16.386555
-109.507300,22.351885,66.284576
24.744038,44.034949,6.014381
-151.808407,93.265570,39.455979
11.801670,36.145813,9.268482
18.303988,60.820034,50.290416
9.299273,26.495850,28.249116
13.575144,5.035805,30.918753
29.852114,12.543981,39.157419
31.855198,39.545360,57.549032
33.261363,39.734518,40.401265
58.983765,23.453841,47.301985
-117.590244,17.666838,-154.257126
48.336868,12.923107,25.242387
10.493682,55.820368,62.055515
64.276648,16.233490,49.729390
21.282706,34.271559,45.793011
59.125037,28.012346,119.203296
8.565468,32.310972,41.066635
24.898576,41.983748,14.396051
15.915021,-99.935082,103.528437
24.120175,49.258380,10.668684
44.936993,110.216726,-146.899959
59.604840,64.524632,10.278954
41.783967,45.720069,44.528604
26.485835,41.166783,21.710746
11.354429,52.385894,32.985729
125.775572,-102.687412,155.471872
64.819389,26.896468,57.215287
15.440691,51.491344,64.208442
25.755747,58.609926,16.674434
7.694432,54.954693,64.969211
57.083088,27.334470,16.844272
28.518535,16.076667,56.532504
38.365632,62.961273,19.216161
64.484965,45.101325,33.513560
50.736577,58.962622,27.990788
16.850882,64.781190,13.360263
11.479065,31.585533,45.842412
45.758788,43.010366,53.883425
47.865822,50.747841,38.428819
50.367031,30.739157,37.517259
24.597774,58.908760,53.937344
62.886013,7.361051,55.764961
54.147753,56.309658,54.542283
62.066184,62.827026,63.304520
61.031539,6.153997,6.646665
28.092926,45.606244,58.966983
33.550026,31.108032,24.069615
19.027649,17.488616,36.575297
-139.494796,142.930497,-102.354710
36.181017,7.714525,49.684666
8.251019,53.306834,23.565935
33.483336,24.433510,6.667282
32.036076,27.187647,61.013089
16.787660,9.732075,38.808148
26.747326,34.199821,24.480293
42.583854,15.953169,43.787899
60.521291,42.736495,26.250603
44.805531,22.624207,-113.875779
36.923062,15.728778,55.722127
10.971893,41.669422,10.100609
112.318970,55.642954,7.779010
63.402092,37.351722,37.341745
18.143662,8.147111,31.505394
26.690646,22.572610,29.674304
68.987501,52.977539,-152.716810
52.851303,6.712546,54.826013
46.687912,20.437852,27.197405
18.138071,27.806338,47.967491
23.584039,60.132251,34.800801
63.020041,20.422758,64.413025
44.289214,59.728851,25.498601
32.722022,9.596252,59.637436
23.024102,55.933721,32.266738
35.513304,45.820454,57.630461
22.713675,47.788636,57.058530
23.027818,60.922652,7.391335
20.200497,38.341436,53.387264
42.716797,37.191218,36.321934
32.910670,32.761688,10.393174
45.769413,5.702359,64.479548
43.394245,22.489364,17.020072
61.667584,9.920541,10.589542
17.656085,23.298888,46.525322
51.125598,38.735831,19.798638
46.167566,26.382233,7.636504
48.225188,52.183910,18.286238
42.604293,30.829229,52.070833
15.133586,50.957902,44.107870
35.599804,62.589403,39.616877
10.970411,5.034456,13.868002
53.694764,23.077357,51.939205
49.940633,26.196828,16.410186
25.734404,17.169646,12.225251
57.482903,24.648189,21.547563
61.061000,9.203103,29.310232
51.498306,59.503091,43.635958
13.513294,157.536323,59.030089
54.715709,31.381623,63.302819
23.661257,38.726565,62.598972
10.942679,16.657032,9.284695
39.910520,31.737014,61.113322
27.301046,31.371864,54.165141
36.929113,8.699203,14.740302
29.968573,32.289233,40.784906
31.936486,50.169919,61.437583
61.224410,27.061027,7.548864
94.334049,115.927021,151.019328
23.638361,18.657483,27.810731
9.755597,33.276755,45.812164
63.683580,56.936030,58.500981
21.050506,7.207624,61.778824
16.486516,13.160193,9.495240
5.857509,56.121406,44.282792
35.436971,41.628249,61.376298
17.557213,37.121100,41.422890
49.210978,8.959030,62.879653
20.550187,10.373511,49.609001
-153.489694,-128.224507,-115.583694
46.992079,12.976870,50.380047
51.161395,60.262916,56.058344
39.364251,45.906771,56.552189
17.002211,-148.448559,42.156890
-77.787802,159.492903,25.806852
25.728672,50.712748,29.007979
48.490345,38.221053,12.833938
43.838964,59.224281,21.805213
52.688465,30.151543,20.139692
10.355875,33.834557,42.263061
25.586430,35.439536,19.672173
31.038552,48.531227,19.538058
31.325469,52.140429,11.442524
64.583394,28.616005,36.994834
17.536989,18.993705,6.735048
-143.825329,11.835698,20.106706
57.244063,-164.885696,38.620312
13.036599,64.222476,32.968000
33.636519,-66.807577,9.617354
37.739293,27.268597,14.499997
21.696481,13.697754,46.190749
11.845347,16.507539,54.861701
44.740600,34.736764,28.352409
26.581328,63.781426,14.480277
27.173987,16.317524,20.458130
50.794056,21.609690,42.491522
5.880105,39.025482,9.974906
19.070803,60.350462,10.048928
49.344284,13.603566,40.285124
57.611531,21.262668,25.395927
24.739106,14.551640,41.790494
45.095317,38.794675,24.325656
20.903068,42.044936,48.269977
27.189293,8.896548,54.070222
10.338398,27.992908,17.377872
6.153037,53.586296,46.851655
27.811660,15.382449,39.154989
58.322001,42.553079,49.300111
56.530274,14.515014,24.331063
58.654417,35.719218,58.060938
45.413372,9.932611,34.158565
13.390010,56.154491,19.160653
-110.532945,37.910968,10.449115
-82.743196,25.249706,76.719614
30.520264,35.610432,49.447911
42.208384,29.812436,11.423846
14.571214,56.342517,38.009977
7.541479,62.004331,30.492758
27.987407,34.160645,37.541126
35.392569,62.256391,25.755100
14.377089,35.281742,27.904426
-115.088874,149.650937,-140.195913
46.591787,6.948609,17.044599
6.689515,5.068983,15.153458
42.487211,48.306248,23.823219
31.124520,56.099814,17.724040
42.039390,27.622193,49.009622
26.823871,49.092700,6.443152
49.409619,48.201010,31.686777
30.129071,22.413412,19.005426
44.057711,40.091740,59.279732
28.586663,58.948635,33.305007
38.830170,25.199654,32.745062
-126.615438,-119.098856,62.126578
51.951763,46.231011,28.850606
51.076191,6.392477,25.728861
13.542754,13.416193,25.472365
58.952118,49.190835,56.318784
34.419520,46.175020,36.578524
31.683205,16.623305,54.677946
55.857922,33.977157,5.727546
63.642597,43.973936,17.529985
36.676086,15.961999,28.694189
14.107676,27.930243,28.805368
54.061707,29.145423,51.586282
31.762555,124.854780,12.967022
61.884421,9.723206,9.110611
38.595270,41.608117,17.853538
31.332452,42.621064,53.574532
54.154957,18.311862,5.900735
53.406851,38.769811,23.960550
40.032366,24.021322,64.365218
131.442705,141.456343,52.286812
25.823309,11.160707,47.131028
22.128235,49.529752,20.498503
15.578338,54.721025,17.748275
28.368418,40.305834,57.204811
54.470317,59.434793,59.340020
37.352789,97.332849,-147.581351
55.100908,6.239783,25.821444
-160.128285,61.610083,24.302254
47.690610,16.397875,23.690692
5.080294,38.800723,34.525386
58.845726,32.284021,14.668926
49.775459,33.272367,46.375765
53.428340,55.030212,41.177161
64.408023,7.990179,42.579894
27.558349,32.858358,23.898720
62.415218,11.219174,13.108156
41.205943,8.081269,63.919644
11.472993,38.469329,22.085705
56.359855,50.049993,29.972566
6.403749,30.994648,31.492676
53.293082,59.844512,50.200719
6.238338,31.674583,38.006600
15.755334,37.159407,30.872988
49.182176,53.589772,49.045065
46.942815,49.500330,26.547403
31.010170,37.692851,22.580600
42.904285,46.303908,23.150513
43.350309,46.278984,36.110172
21.177043,56.537891,46.114476
15.882225,46.362834,12.416579
11.664965,60.200813,54.698772
62.411018,63.114832,54.036331
21.747773,39.593575,28.899700
9.415303,46.455089,41.552557
90.382904,-131.921527,152.182192
31.207486,28.628031,10.501117
22.358329,51.628885,5.857655
10.024057,30.926249,6.547748
10.189583,8.750778,22.026714
51.242360,23.508726,11.684366
69.057190,62.895727,43.099099
58.525337,10.903767,18.347587
35.261935,27.586767,23.323232
49.087159,10.364230,24.158549
42.861990,47.080315,22.734673
42.124990,44.318864,14.219095
123.048798,150.313821,47.355858
-111.629731,7.631783,-122.710718
21.194350,57.027564,51.993563
61.430590,22.355807,60.156233
22.564119,13.188525,10.978499
20.755198,23.215499,10.225137
130.776706,-114.492887,125.192026
19.657853,24.775235,40.963274
15.627789,29.442937,40.681300
37.954721,28.627949,13.339006
29.480997,37.408963,34.068523
45.147375,48.051962,50.820562
16.222087,60.155610,12.747024
46.222022,35.940097,29.785578
63.007217,56.476503,13.508681
37.246382,45.409571,29.589596
53.923227,39.902022,48.527121
10.177934,5.222154,58.907019
51.872384,42.224071,60.475882
10.523009,22.823528,12.478884
25.004778,21.547211,25.342331
63.525898,54.262289,30.624926
40.104373,34.853909,24.837783
48.913369,64.043216,58.479727
53.096058,23.320352,24.726060
60.732951,49.940956,42.111618
45.519771,46.811615,50.766524
29.523581,29.547597,64.021616
6.374903,53.862060,20.957043
25.359786,21.083722,44.079161
28.172601,22.028408,25.833286
-163.676145,-145.146279,146.324616
24.924118,36.897728,36.678325
16.418577,6.659702,42.927752
54.956925,29.354133,54.058530
51.888510,64.073353,40.031985
38.229795,24.468701,44.696425
34.362741,61.285377,48.370003
46.064475,26.284164,36.834458
20.033238,29.269270,50.304578
51.940564,33.388466,25.018586
14.393625,13.504719,31.600714
24.033923,42.323788,46.426289
10.343735,31.727421,30.860766
13.841080,100.437422,-152.495039
28.147574,15.316904,62.601996
44.922123,59.251619,47.615246
-79.008297,22.122727,85.361851
61.794571,33.094115,13.086817
53.678769,7.126549,20.290588
37.682855,19.970433,41.072778
45.299161,18.789264,53.509297
60.139212,18.832929,33.481246
56.635733,11.235036,51.541962
64.272839,50.140133,14.232824
34.256682,31.531544,22.689819
-146.731867,-147.965629,107.428988
29.165629,33.385800,50.772097
11.843630,53.092496,9.204896
38.150249,15.992711,43.812386
53.454576,60.464171,28.646402
56.436292,49.753568,44.823412
156.695588,15.220481,86.245548
24.277714,43.466168,15.410674
9.785610,21.403552,62.021697
60.877909,42.553534,25.478934
27.977408,64.876346,64.177474
38.889335,9.507266,9.340644
35.647137,61.547547,26.833392
60.861217,51.845285,58.220362
59.903508,40.896763,56.261064
12.024861,37.978777,30.613138
5.404515,52.835440,15.891538
132.838391,-73.436132,70.808699
56.145048,41.219553,46.412454
62.834274,20.814605,59.597300
21.968678,44.653276,51.327922
10.794725,49.480045,36.932598
37.356984,58.635512,28.843956
15.724815,23.101972,49.811255
28.861842,50.348631,20.318156
39.668295,-143.460786,129.893143
44.927135,31.431880,14.406940
52.593714,49.178600,55.288312
59.711507,55.386458,8.312627
55.972699,12.542301,13.008605
56.455975,6.366819,25.606242
24.714119,28.370644,-154.504671
27.995367,37.612811,7.162564
-140.778534,-120.962863,156.992248
8.689711,50.421968,14.670850
8.997356,44.415693,57.044717
78.491431,-129.273782,34.712063
32.790429,31.285202,44.651803
49.133394,42.689008,14.015364
17.734381,51.656121,51.085266
28.366119,32.097395,27.692083
25.918802,41.138864,33.967169
39.994758,9.879962,41.811567
28.116837,-122.285682,-81.532369
49.739004,52.946240,41.818019
8.144027,8.795215,64.579604
38.411817,20.345256,45.184600
58.942310,14.811283,35.262822
31.045716,35.457548,45.559875
54.306378,18.216138,53.325651
62.810869,52.175840,46.060515
49.560143,26.991593,-107.624401
42.903144,62.714296,37.333215
30.734238,5.385563,40.318858
35.886599,39.186243,5.343755
-118.483617,133.569528,23.556234
39.076588,59.584937,33.044782
26.012271,25.311429,17.052989
62.782833,21.012916,13.531246
8.857693,9.269041,54.584179
58.649801,23.970599,25.871148
9.863460,59.900920,22.937466
56.190064,56.988549,11.102421
58.894288,52.085241,28.887348
7.189164,63.026795,10.926973
11.042943,32.057499,26.822210
21.303463,14.884974,63.777864
51.451537,47.431727,33.283235
22.766808,36.382017,31.233200
48.668317,48.887703,42.727409
57.271995,40.889711,61.171300
75.917604,32.070317,-134.968809
40.558107,37.169740,63.628546
20.114580,19.669819,22.604623
29.375190,42.656828,42.875824
33.841047,59.458029,17.067424
28.259388,37.146560,21.576626
29.035690,46.702018,55.603217
60.436215,30.344690,30.350268
5.522872,6.075298,15.541596
63.400734,12.193179,33.676741
23.155080,31.572136,36.854238
8.271865,46.717497,29.588429
53.730622,43.069352,49.227070
15.361654,29.231011,33.042762
40.409481,17.415632,32.158054
27.316413,33.990745,26.212692
5.095426,30.900149,154.026732
18.704294,20.490074,30.472148
43.702394,41.177406,56.653360
21.222723,28.001128,22.049804
45.043028,29.576892,28.267919
35.013905,41.327265,37.233159
57.706161,46.556495,6.521612
40.083283,21.998289,30.794563
34.789827,56.943898,32.895056
15.059897,15.727134,17.262215
41.034113,36.077075,28.912468
46.153074,64.630435,10.413162
9.108190,19.280562,51.275012
44.122456,43.917802,64.931372
11.614605,22.215153,8.213867
12.881687,45.550044,23.255538
62.485144,57.732557,62.799785
57.067180,55.448058,64.321347
5.903180,56.912639,9.972153
28.607465,10.152127,8.978589
31.618359,62.643899,30.902774
18.750236,34.891069,23.243383
31.074296,39.488608,27.892770
24.938326,14.458921,56.046196
12.276841,33.333518,43.806364
60.150418,57.793044,51.821642
5.332344,10.102668,8.629001
33.644380,14.981740,41.685557
50.438825,18.509853,8.490531
49.288325,58.093294,43.319783
6.251581,47.638167,29.464581
64.996882,9.647940,9.666452
27.210945,47.695042,16.595231
39.747808,58.863136,22.853621
21.550198,21.083997,102.065425
50.976262,22.269438,25.041179
34.464793,45.373336,46.616970
12.444435,7.798081,62.546602
21.451614,-113.754417,9.723259
62.035758,44.017600,21.096147
14.076515,53.464620,63.598521
25.707536,38.824116,58.844988
41.038613,48.917046,27.482841
34.386209,51.261819,44.136818
13.839422,18.864586,60.563163
61.351250,31.097469,59.895213
141.001253,135.429917,-143.372243
35.546682,53.853218,47.483692
33.465592,18.815110,47.776755
18.731150,21.538114,25.087069
24.725018,53.134278,43.626686
29.451416,48.991857,25.958005
18.017489,57.638370,72.077455
43.884860,35.507390,48.298698
-111.733240,49.697767,19.335944
38.825564,31.297887,34.814656
80.622706,108.942913,134.511455
62.404252,63.881814,51.943422
49.027114,146.930585,39.759502
54.299086,60.648224,58.898240
134.850417,-70.785120,137.673394
51.322454,34.537065,30.741671
23.637502,39.472880,22.866850
42.396888,24.074410,13.568433
24.685895,63.020368,32.391358
53.229249,53.784850,31.726042
46.603876,54.807498,14.169265
27.426388,22.637124,43.812843
10.435583,45.809748,64.194916
21.887800,26.274535,42.254109
54.954228,32.204115,28.407843
38.744014,61.827738,34.161490
35.937977,36.888240,6.740636
33.119262,10.269692,50.462845
53.357516,34.065056,52.983687
26.534552,20.501785,5.161725
23.986180,26.463032,54.225168
-86.866515,156.571208,42.693428
19.223860,45.990293,11.479989
5.737506,60.044474,7.681875
12.948507,21.690538,15.228350
26.604828,38.037978,57.753123
25.199164,48.944421,6.495978
7.482323,13.171002,32.555238
45.161910,38.961125,59.148148
40.191264,56.696798,39.015354
32.251684,51.299513,46.900878
42.855756,55.688730,13.672287
32.657167,42.069277,23.564842
35.901987,14.119896,14.255138
-134.493300,113.161145,129.169186
155.263585,52.224909,52.620637
5.761394,54.494104,44.457152
27.682315,21.151010,51.282059
5.414605,36.675830,8.974776
31.495694,32.004694,60.198912
44.582228,42.412857,47.553319
59.883313,22.420606,60.257481
51.101032,53.370176,47.164168
8.244213,24.327295,20.867434
48.050444,58.829162,13.661625
65.425563,82.515997,98.712389
58.800008,45.275567,29.340533
10.059060,18.886304,60.689598
30.235508,6.798371,62.641279
19.557247,32.005369,20.328704
46.006369,52.184043,33.880858
11.847573,24.813761,39.242827
-157.939525,158.539667,98.280548
51.152132,5.258712,8.532918
62.064002,6.468705,25.737040
15.575248,51.987249,11.854959
25.914308,56.534789,42.090980
63.939085,23.396043,43.225376
9.375728,45.268749,39.877014
139.433747,-138.939660,89.042427
62.287895,18.763211,12.450721
15.766053,29.247448,54.497273
21.065584,102.261839,24.568494
51.409589,63.858055,43.121786
18.349400,38.227605,21.963094
34.787175,9.542531,35.602978
64.709118,15.475731,42.001324
95.911435,7.244959,8.547447
31.909103,47.329924,56.813180
9.370282,63.987594,24.273837
8.092461,26.862651,34.201727
16.825629,44.474579,8.870820
41.366707,51.383259,14.848481
43.678487,29.687355,13.288187
36.254024,13.695535,62.099226
50.055608,53.053811,28.190547
28.763677,15.279356,32.291889
28.319801,50.756097,38.088977
27.135456,7.208206,59.012659
44.042872,55.172991,32.855962
35.851519,63.506090,29.222537
48.489766,19.016181,38.524889
36.677128,39.611682,60.189501
37.525040,24.844807,8.212520
7.573994,16.157257,64.775663
52.374529,17.124833,10.282312
84.259029,-115.740140,81.162980
33.124961,8.025661,44.548177
19.448553,18.314761,61.715003
153.032407,149.326283,50.375819
59.324289,35.407534,28.521930
33.766965,63.233985,41.270815
25.991098,63.595020,32.755376
32.577240,46.579094,58.603297
39.558496,62.566017,45.510124
34.623330,44.554155,22.668402
-69.624579,52.491260,33.817912
60.097909,14.726274,36.396744
46.281582,27.098316,36.989769
143.512414,20.050655,117.298191
20.536810,24.976816,20.981306
29.862134,50.316320,13.641976
41.873100,45.978140,23.848590
14.305289,64.040080,48.320703
13.724930,17.483296,52.895542
59.525150,6.703998,29.234791
56.609729,11.131077,51.466807
44.022729,24.218081,12.455554
-93.498777,99.130427,-103.788685
33.915860,63.407138,9.292049
30.067944,39.537062,25.981058
18.287615,41.829535,48.493228
63.470211,37.238646,12.791466
11.041865,30.754540,13.763188
-161.161811,129.755239,76.526325
-138.739171,144.025302,35.314849
25.212271,7.372948,40.013902
22.878662,15.508957,17.002000
140.006118,44.282630,-103.400223
54.739207,7.228415,8.634913
28.397322,42.810234,42.072644
28.978484,33.675618,53.391477
18.563064,48.510282,36.326332
64.435108,36.970790,-147.976262
49.143565,9.665092,29.711943
19.394688,36.132088,38.120620
13.657436,15.019258,56.377171
33.266950,35.229523,58.166382
7.452072,52.333088,61.168825
6.047077,53.852394,26.222736
13.114362,32.519039,61.109277
43.252768,8.760719,29.398421
37.054192,18.731905,60.085810
31.779246,6.655300,56.372386
9.579439,34.107135,11.558342
11.645878,7.492567,27.397306
12.042795,24.936588,19.623222
49.473431,64.997381,14.880437
35.331090,41.310604,34.395007
47.250979,17.289494,49.990291
14.942115,35.258072,10.968065
33.726981,13.816563,7.826314
55.209207,36.913423,26.062565
55.338378,48.040689,57.176313
62.584852,20.732278,61.209060
47.857387,54.518072,29.901025
58.756366,6.686829,47.774732
28.700381,34.314232,33.464468
19.681121,62.517231,19.853560
34.982066,26.576023,47.672480
25.067537,44.825727,15.726957
54.368856,28.925489,57.260822
15.987734,49.642711,46.258521
19.757415,20.193829,32.005237
37.739986,20.276120,46.802667
64.377344,15.065482,6.897608
19.256370,42.378958,56.343290
19.912367,7.165511,7.336079
50.938127,61.573233,27.302438
49.449442,50.088844,38.645129
62.522876,32.244603,5.104395
40.889301,51.307328,27.843459
46.241340,43.757720,53.512928
57.288866,17.485404,57.599411
6.240269,37.847058,43.375779
27.819660,62.882137,19.330909
41.236195,53.892272,52.862812
62.203278,47.777629,15.433195
42.457577,29.659082,35.641906
41.359773,14.427335,48.406980
21.287595,59.466016,17.318824
42.747153,52.842368,41.164326
48.149741,150.336050,36.968678
31.517357,42.028142,53.658699
57.998233,27.959731,10.467793
18.598105,43.078051,5.443273
10.748111,34.269630,53.586364
21.739408,14.641575,46.558440
46.864712,17.450811,23.641899
20.877734,35.525531,12.522692
117.805427,17.619197,124.585901
37.788113,52.623288,17.035313
51.489824,64.131284,53.651498
27.932974,19.131296,46.405222
64.291286,14.072507,102.783405
17.399967,34.314282,58.094056
28.564496,53.369979,25.270389
61.255422,31.234916,52.664067
124.108027,113.022029,92.838656
47.263915,64.791172,53.349482
28.989089,20.668897,30.879608
54.301947,45.357661,46.626276
64.671689,46.627610,22.149010
27.186146,13.480576,30.079677
40.286909,46.858694,20.424769
43.501344,60.228107,50.633651
-120.893907,55.816149,15.385909
34.951539,11.304053,40.169338
58.568481,29.758558,32.445082
29.155014,42.399797,51.451423
7.728994,34.621423,51.928939
58.557558,27.749480,39.013540
49.387720,30.786301,47.258380
54.820765,30.117850,37.431801
21.753860,38.275797,32.655479
13.569880,9.709999,15.461503
23.308854,38.500288,58.549486
12.693688,10.250936,63.941656
50.641002,55.808579,7.076292
