dim-1,dim-2,dim-3,outlier
50.322260,54.224482,10.697989,false
23.932248,53.176237,22.476951,false
50.131889,39.437650,58.718214,false
53.371885,31.138087,9.573161,false
35.969892,63.863395,6.960152,false
22.311185,27.399213,40.408407,false
14.819082,12.913942,49.747159,false
35.838847,60.712265,53.233320,false
46.669687,47.316817,31.760538,false
25.581684,34.912740,13.145728,false
64.226487,20.311640,21.994404,false
41.806976,149.552421,102.363231,true
-136.731393,71.167384,12.786612,true
62.105033,14.237618,36.612007,false
13.441610,44.276405,25.115061,false
45.100179,86.046505,61.464564,true
59.343769,50.308672,54.955933,false
137.825860,52.428768,-100.061535,true
32.521264,64.417204,22.220968,false
15.889142,13.138247,43.118799,false
50.489028,7.096560,56.970227,false
9.688816,49.549904,6.853721,false
32.153852,25.753058,37.608613,false
54.643230,11.825041,23.855736,false
77.655110,30.313727,137.347670,true
7.097234,11.574836,54.324313,false
63.530011,45.794472,57.759187,false
53.070898,17.755455,16.267284,false
137.777000,34.561524,20.074587,true
40.623691,13.231410,26.502272,false
64.740344,17.630914,59.246958,false
10.597762,41.268411,48.274369,false
20.730050,62.337383,30.897857,false
45.093156,42.317241,23.695491,false
50.435625,19.444487,58.331705,false
54.242265,8.570180,33.827022,false
51.145532,22.905501,55.831942,false
127.219847,33.473800,32.293930,true
13.245115,43.067906,19.973266,false
-94.833752,-159.601299,-88.799099,true
30.322333,19.225884,39.607297,false
6.560239,7.127234,50.980175,false
62.707090,47.625220,53.132120,false
44.237237,6.566264,52.400055,false
26.525494,21.786295,10.666168,false
46.670547,63.268949,29.375600,false
52.826910,51.446648,60.765158,false
5.540020,11.357074,36.806081,false
10.349187,22.956121,12.784365,false
-139.956208,49.411357,77.491721,true
64.494666,37.838868,61.079693,false
58.637984,10.918495,23.618281,false
61.154075,57.808403,32.573685,false
21.172155,39.639711,41.574698,false
38.403766,24.755325,10.944344,false
33.935901,117.981389,-134.360596,true
5.482868,31.389427,38.227285,false
21.939970,15.887412,34.883231,false
42.770125,49.822624,19.005634,false
12.047560,7.637976,21.773093,false
6.442521,18.307035,45.046892,false
18.417248,47.724743,49.030393,false
43.109819,64.560790,12.652565,false
43.648406,25.289723,34.427253,false
9.071403,45.191717,29.138469,false
62.509930,53.336122,36.524729,false
28.207086,57.476808,20.554730,false
59.574069,23.541488,24.224014,false
41.542315,24.631902,46.535559,false
59.059529,34.885308,22.644733,false
59.318390,46.211766,46.494124,false
61.621675,36.028461,6.577271,false
45.153229,11.374880,58.179365,false
29.540757,39.797351,53.583970,false
47.567864,24.255008,30.252362,false
48.360841,28.240264,60.457446,false
38.339260,43.522630,30.502373,false
62.167097,58.642705,40.713777,false
6.925517,19.697504,22.377310,false
10.208344,5.455446,49.912612,false
82.229293,116.532559,145.030855,true
51.730234,19.676603,55.643034,false
32.094072,46.502321,22.779137,false
14.638797,28.136215,52.594431,false
17.887924,34.406659,51.240031,false
55.676473,42.434474,46.727898,false
42.735108,36.606427,43.548376,false
43.870461,19.526136,15.330187,false
54.617918,57.896827,17.589771,false
61.216893,42.121271,29.993579,false
39.555741,11.594491,31.786480,false
-79.251007,144.885596,-119.552747,true
33.629806,34.515570,18.117304,false
51.378304,51.967096,17.280399,false
24.423612,57.310959,7.649986,false
30.800642,9.890267,54.874984,false
24.108085,7.366366,39.296128,false
31.840997,42.610222,60.497384,false
38.810026,39.058308,28.918332,false
12.380008,43.564353,56.593302,false
33.116620,9.898273,26.223067,false
64.322832,11.910699,10.898196,false
55.367071,49.683488,15.398426,false
39.957786,13.829586,25.724079,false
32.392518,9.501337,64.813399,false
35.367957,15.975882,17.367114,false
11.818703,16.664283,31.505261,false
13.409437,8.040122,37.738330,false
48.010893,31.623149,29.323228,false
61.521926,25.190582,39.763276,false
32.134686,26.782235,27.845104,false
53.436302,10.912457,59.399961,false
26.428089,48.516852,19.407878,false
19.517038,47.205620,18.006340,false
44.515103,58.638557,60.453204,false
52.259238,61.841286,28.317132,false
5.870034,38.065959,44.940464,false
48.267619,22.781161,16.377588,false
16.862841,10.729604,61.816841,false
51.956086,11.859937,27.470337,false
32.495307,57.727775,12.846669,false
55.193214,13.532365,56.169249,false
43.393212,29.062853,8.601456,false
30.354533,21.136671,43.774499,false
13.659995,7.949720,44.665549,false
33.707634,44.743349,40.943846,false
51.673262,11.546441,56.232474,false
10.456912,30.818805,41.753402,false
11.246088,36.759253,21.860827,false
50.772098,61.053447,61.367050,false
28.486586,21.064499,12.246530,false
-148.701133,47.663949,51.746665,true
21.186368,50.820669,25.478351,false
28.364307,16.341660,59.985143,false
34.260044,24.534038,34.905884,false
46.611253,33.139484,34.478834,false
11.793038,42.575459,37.005275,false
60.568618,25.339788,8.364871,false
57.108492,8.447869,57.914670,false
9.402118,58.625277,9.903233,false
36.861735,63.866220,51.208086,false
63.324467,40.045992,8.293898,false
38.610669,29.684504,46.957205,false
-151.951808,147.987982,103.032465,true
15.282075,48.143058,17.196315,false
27.535809,43.633163,17.635005,false
51.204198,53.405503,37.347500,false
47.633816,55.219620,11.558720,false
18.747120,44.546449,61.313862,false
7.867175,18.367005,53.435268,false
58.446669,26.034547,25.511585,false
34.278250,9.839400,26.566671,false
29.085791,48.913001,48.588788,false
10.787279,61.644714,41.811106,false
62.775019,19.994243,32.009025,false
46.855970,56.796427,27.039599,false
29.847406,6.101926,21.262519,false
37.961285,42.828364,26.417033,false
62.298634,43.311253,59.906858,false
37.567398,40.676479,64.233585,false
47.788665,45.112782,7.043245,false
131.993364,99.290068,15.798579,true
61.743522,63.696027,17.445902,false
43.372165,27.205485,50.158914,false
37.943984,47.997609,57.699075,false
32.631407,12.165729,17.861251,false
22.434879,22.080333,64.843514,false
41.877112,6.384981,35.719311,false
-100.409427,9.590382,-113.552898,true
63.667506,11.885790,5.952662,false
11.176775,61.956416,58.477025,false
22.789367,33.882886,41.348732,false
50.872602,12.705235,40.686601,false
52.048796,43.517255,63.890988,false
10.646137,27.561870,37.753443,false
63.641758,20.723180,64.168961,false
44.730742,48.071965,45.777719,false
26.769843,52.672965,40.149417,false
22.433713,41.778695,5.772573,false
20.882152,51.660684,57.363254,false
41.375717,60.076861,29.461988,false
62.778311,28.392450,10.289943,false
-144.653141,112.552189,120.349141,true
56.787828,52.185906,26.622822,false
62.296566,16.715343,12.756514,false
27.973351,36.793098,53.030761,false
19.284148,44.721024,22.640463,false
45.159409,33.719908,19.804453,false
44.817090,30.075281,43.136975,false
58.693723,47.183679,35.699578,false
34.536897,53.307749,62.870788,false
30.332109,45.331445,8.718877,false
26.306702,41.324830,6.749942,false
18.567647,38.859734,19.721180,false
28.090273,44.586167,52.230538,false
52.134435,23.847915,15.050729,false
-110.229341,-102.023977,12.506841,true
19.115342,10.120992,50.343535,false
14.228458,19.438954,50.944359,false
61.568105,19.067264,48.376739,false
14.716074,13.898207,16.336944,false
28.987152,39.830785,25.501916,false
54.122494,28.357313,45.420366,false
10.927991,63.209694,42.074927,false
35.133844,7.503097,40.407775,false
48.461954,54.783875,31.726843,false
60.471836,38.219498,60.257863,false
18.016433,22.300303,22.529214,false
30.319723,12.171265,18.792217,false
55.184426,57.480481,58.217290,false
9.572085,-118.252393,59.173815,true
46.284110,64.515178,38.477758,false
36.780186,48.912797,60.286116,false
26.824505,9.793602,7.693367,false
57.206208,52.139714,18.949167,false
12.867058,10.810146,18.192709,false
16.854297,6.790179,14.933836,false
43.761157,45.294384,46.440276,false
48.349258,5.835009,45.765491,false
28.244697,19.553227,16.237707,false
53.826927,14.006582,51.984968,false
11.467046,27.953441,20.903936,false
60.232437,54.050739,13.635653,false
49.301932,10.691858,7.137557,false
39.960488,47.006659,11.416335,false
35.903366,16.044140,63.306264,false
35.228652,33.106396,62.716858,false
53.171900,64.796448,64.403655,false
33.840093,18.573437,31.605448,false
62.719436,8.549923,56.274700,false
58.337109,15.597822,30.244045,false
98.188791,-119.490147,12.238571,true
39.735450,15.009818,8.926864,false
145.428935,22.374560,33.016632,true
31.860493,38.608972,40.018424,false
27.017277,52.400440,53.233412,false
41.257188,23.133354,15.372893,false
36.063436,32.876382,57.758442,false
24.245397,61.064161,20.797411,false
155.839472,44.025789,-163.282027,true
59.653876,42.980458,12.487039,false
64.223245,20.141669,63.480653,false
6.981617,20.955516,24.244892,false
84.339789,129.452489,6.615796,true
64.572638,30.180532,14.413894,false
36.252906,9.817498,32.351564,false
-92.817141,-89.177200,-102.037359,true
118.089503,20.018669,-82.499426,true
19.609037,45.183055,36.458092,false
41.301134,43.695313,31.177366,false
10.433648,115.429967,38.468579,true
12.623840,43.178509,17.719223,false
62.874000,16.946183,8.344107,false
9.403309,37.217806,24.041670,false
46.633469,11.166759,22.363241,false
7.192610,138.352974,66.313287,true
39.787289,52.146003,52.438744,false
47.758706,21.499297,21.446142,false
23.942522,6.119238,6.295278,false
-108.380459,-97.207673,-66.508007,true
29.509667,49.706134,41.014410,false
50.123867,17.401315,50.123896,false
59.374966,32.239607,50.818520,false
8.658321,64.562866,11.851221,false
48.446918,42.646906,30.131739,false
55.636253,20.789698,19.620660,false
55.515047,52.476872,5.986914,false
7.442083,55.469053,55.495135,false
21.208764,54.694417,6.161369,false
16.682579,17.044981,29.885441,false
34.995196,33.249734,30.515820,false
17.025448,48.719401,46.020468,false
27.960264,14.338456,17.467408,false
7.656614,38.519717,55.277201,false
60.100446,47.082220,59.303174,false
30.183326,30.195713,26.732359,false
8.684161,51.897938,31.271893,false
58.137071,34.745553,40.665225,false
40.660639,8.838843,44.775183,false
59.089795,54.612209,29.965567,false
38.006060,61.324356,58.835260,false
33.530495,28.778127,28.632446,false
20.942569,30.332232,52.809785,false
57.179439,12.673585,48.665622,false
42.666444,25.628474,34.511081,false
19.970679,43.433837,25.370657,false
39.012906,13.584555,59.475775,false
22.231523,25.249545,62.531370,false
10.055505,48.015479,18.985784,false
40.967177,39.122549,49.683364,false
56.837003,48.125360,55.324328,false
48.424351,57.941689,31.383423,false
56.141069,63.512988,35.474049,false
53.517600,38.841026,14.122986,false
32.328671,28.492527,52.112871,false
25.116710,35.374400,55.078593,false
26.343473,59.662676,45.337505,false
31.562547,59.765429,57.274009,false
53.123523,23.252057,31.156880,false
40.593020,13.682765,62.335896,false
28.011389,37.661722,37.413817,false
21.305667,56.560663,26.014757,false
60.622676,50.737702,51.497527,false
50.451500,14.431970,59.725820,false
42.083048,26.066121,11.014978,false
85.838301,133.102249,43.242440,true
54.097637,38.973255,17.202090,false
22.499660,37.407816,22.490792,false
63.956247,17.519946,10.457370,false
35.609832,17.182816,5.307717,false
59.676103,35.153867,51.331688,false
54.987319,-127.574955,-67.731059,true
55.203127,7.927416,8.665355,false
59.182201,8.946129,40.423931,false
59.002758,19.146471,18.144815,false
54.933640,32.124723,59.226940,false
48.428200,9.035658,61.270976,false
38.164699,64.287842,23.792865,false
55.009942,26.471074,36.597666,false
27.097000,21.483858,55.529237,false
18.080806,43.959663,56.723444,false
13.555322,61.989017,17.156856,false
31.786082,47.337996,27.177885,false
21.297233,20.018450,19.916311,false
7.282297,24.161985,50.509018,false
10.697046,40.552067,59.772292,false
50.612333,16.240720,57.689100,false
8.587674,29.840631,42.274382,false
40.568678,33.749648,5.685953,false
19.678682,60.921499,32.046177,false
12.533606,64.778815,63.972921,false
51.623191,48.046185,19.510648,false
46.875960,21.698480,44.044737,false
61.678751,37.648853,48.326925,false
20.384411,43.809147,55.468842,false
12.425531,56.163819,41.615913,false
31.951363,67.999386,15.686197,true
30.956051,6.418782,46.977670,false
7.293258,22.111961,36.227671,false
21.325492,39.018730,10.266072,false
20.182975,28.816829,6.431376,false
37.766416,35.551106,55.303679,false
47.704213,57.806898,29.081510,false
26.281067,17.983155,25.266995,false
57.449244,60.811107,17.625623,false
17.359494,25.189053,31.448948,false
-128.241484,6.427185,157.068317,true
61.409874,43.138614,27.229553,false
67.644419,93.698589,20.783951,true
38.168260,48.590378,17.321827,false
20.867977,138.231633,41.288839,true
16.511676,57.951679,16.635048,false
63.030810,40.052791,8.176699,false
40.601089,12.390780,8.308600,false
48.653151,23.331582,46.630367,false
63.660865,39.596242,34.385947,false
15.309392,12.136008,56.957735,false
46.668904,10.637997,56.856362,false
6.989141,52.496024,56.873673,false
52.485412,51.590412,21.655437,false
10.371304,36.891979,22.323799,false
33.570061,54.346581,11.168479,false
39.190908,83.064965,91.325792,true
23.450595,25.715316,58.127107,false
42.474600,50.444580,25.487423,false
43.876726,26.162895,61.567935,false
22.583936,44.854820,5.219761,false
47.544875,49.333635,138.137093,true
56.399064,21.875208,54.761370,false
28.128127,60.166132,60.547087,false
30.125343,54.520396,41.273252,false
37.557190,32.647485,64.224387,false
59.317480,152.361289,14.440846,true
47.412087,54.937900,22.147935,false
14.122289,58.130623,48.144325,false
53.634453,36.589267,12.810787,false
20.620523,61.612936,43.598980,false
10.574496,24.369427,54.278382,false
64.892889,8.845931,45.770553,false
-121.420899,87.791013,58.040696,true
103.278710,38.443319,14.021496,true
48.668067,34.836666,23.145390,false
9.131957,52.915148,40.594886,false
20.562270,-66.273181,127.164929,true
15.168064,36.844507,21.261067,false
41.372178,61.036083,30.642083,false
7.442274,20.007568,24.124378,false
45.027004,23.179252,48.277870,false
55.674017,61.212764,26.046540,false
25.302516,47.761390,47.540859,false
24.382492,48.565110,8.984252,false
26.060674,58.774667,24.007913,false
43.587005,32.314331,33.677586,false
54.246161,5.474229,26.903411,false
23.618213,17.821130,25.077261,false
80.121305,26.228011,96.430074,true
61.468128,24.200295,10.451693,false
6.103719,13.240984,30.132179,false
39.720266,14.232072,24.813564,false
41.500539,17.999149,16.883602,false
16.985322,16.966372,29.772386,false
6.497131,42.185838,38.494002,false
33.351686,34.714028,61.248262,false
34.073783,56.233554,8.847659,false
-102.553111,-71.113253,22.664927,true
53.626405,44.262497,51.435476,false
40.960690,41.291972,28.808901,false
27.391316,42.080516,51.624637,false
51.219750,30.212014,37.442529,false
52.601347,39.982489,33.843617,false
38.453107,46.890567,49.488330,false
26.072042,49.046001,28.112703,false
41.103201,24.830446,9.381626,false
59.382702,52.932230,61.141675,false
9.124241,23.317075,9.205057,false
19.751449,48.502130,5.450460,false
11.705687,62.677037,53.247922,false
25.749123,27.289251,112.182956,true
61.030554,39.938103,47.843840,false
19.733734,15.594768,49.302428,false
27.704478,20.262735,34.899661,false
37.635987,6.770297,55.623210,false
47.451648,22.750089,55.274094,false
10.065939,5.107885,61.969352,false
28.536474,8.730721,30.309302,false
20.052985,34.943967,35.269373,false
26.737072,-111.892529,115.537695,true
23.112114,36.000334,25.818606,false
39.388212,29.646295,59.738988,false
11.320689,47.458507,16.024139,false
38.879408,40.185494,17.024237,false
71.550101,50.868603,-107.880718,true
5.467434,31.439590,34.112330,false
24.044703,51.757670,36.452719,false
38.500805,7.245457,39.144299,false
48.455013,64.855599,22.605381,false
28.349778,44.696751,21.817241,false
10.981016,27.932988,6.613619,false
37.676980,45.032747,32.580987,false
17.006446,64.696894,28.393213,false
50.931893,37.079123,52.985324,false
22.387840,41.093654,14.472498,false
44.149705,46.614403,18.131319,false
61.189529,56.361500,35.696612,false
16.740960,22.891472,35.012360,false
27.405919,16.891935,61.684056,false
64.861084,39.427583,56.549795,false
49.757157,38.114145,43.304096,false
10.271649,60.610685,43.782354,false
159.294916,29.415736,60.748863,true
44.033406,5.342761,39.503791,false
30.443062,61.387633,36.061256,false
61.798552,31.565624,7.756224,false
37.421728,30.296572,37.113047,false
8.767901,22.792537,45.355733,false
9.982834,7.360618,12.198094,false
22.899378,18.893042,32.178347,false
30.295023,61.742967,18.111702,false
32.199833,56.131799,43.705731,false
24.919013,44.200709,54.072243,false
55.184198,5.427989,14.731477,false
43.573046,12.416274,-71.017889,true
48.396906,17.036128,23.501365,false
35.525642,46.300252,28.388285,false
13.782872,30.675141,28.350551,false
-125.742624,-128.072015,143.211378,true
20.475092,5.881465,45.607015,false
57.239148,52.192616,7.816104,false
10.447366,9.701004,58.497837,false
20.887267,52.916422,21.254249,false
32.646497,46.275267,16.017367,false
58.191882,58.171536,51.063478,false
56.581661,30.519697,56.068219,false
62.652692,56.121871,63.769208,false
13.971485,56.846550,26.228063,false
36.984006,24.293107,14.841955,false
26.044259,6.976569,19.161107,false
43.817039,13.211092,64.471461,false
50.381705,19.105256,50.506343,false
32.977489,26.082851,63.213407,false
41.472442,51.763235,33.445094,false
51.270305,56.454939,5.618835,false
146.669971,162.779756,18.102635,true
38.322706,50.125918,20.409709,false
35.150653,31.305509,47.573638,false
29.803102,-127.979538,106.953925,true
15.430058,32.329768,44.176046,false
18.759910,-135.722486,98.019973,true
46.834116,15.608157,61.179924,false
37.703585,53.275369,51.427867,false
32.417502,48.865145,37.084794,false
15.574585,24.802031,28.658516,false
20.877778,52.865670,39.767351,false
38.589591,33.639575,14.370688,false
41.332293,33.724986,40.387692,false
-89.274425,-149.971772,51.392697,true
59.130670,27.495938,39.265042,false
58.496782,49.738598,7.880050,false
45.051527,54.971203,53.911984,false
12.853044,21.307803,53.838138,false
13.751936,39.798271,56.990544,false
55.532542,63.167922,5.499332,false
41.312068,36.948966,47.815367,false
53.727670,44.003651,17.263030,false
13.359971,35.038648,37.507030,false
-114.388900,22.733804,42.768533,true
11.221127,59.703245,16.945482,false
58.113607,56.174642,63.333038,false
10.673067,46.338816,35.016997,false
48.859139,30.938850,44.104091,false
14.826468,33.317015,35.084306,false
19.879625,28.623760,42.753949,false
32.737396,45.462685,11.755236,false
7.726297,11.358231,10.444136,false
28.613967,55.207926,22.000198,false
57.910939,15.363122,11.191797,false
54.009610,10.790968,59.171544,false
32.496302,49.948735,46.541831,false
9.407326,42.984384,9.164417,false
37.583563,23.531964,43.793174,false
48.790910,45.494079,24.050788,false
28.266491,29.415717,63.515476,false
28.833203,42.550269,19.070265,false
50.686912,6.634354,62.192978,false
12.409981,23.243498,60.090740,false
18.924020,64.346259,63.011661,false
53.815996,7.435894,39.111061,false
-83.620897,47.307064,131.978122,true
15.980247,13.117771,45.220207,false
21.415782,11.902339,58.855016,false
50.719158,52.877863,39.085791,false
59.984949,55.838287,47.586502,false
47.622597,16.021413,56.958157,false
-108.612961,80.752085,38.099586,true
27.269389,53.321633,20.213060,false
48.900984,21.430395,35.604068,false
6.845342,26.762213,60.298172,false
24.199464,37.761041,45.205203,false
39.979757,13.794312,46.638777,false
47.629487,8.512003,33.004715,false
10.139611,10.713253,60.429612,false
14.547090,13.167823,35.435261,false
43.499168,16.051515,48.591593,false
26.845418,31.918913,16.938943,false
5.989066,45.940706,49.763372,false
57.715385,7.882714,47.118449,false
45.792865,21.730459,15.302559,false
41.815807,26.840667,31.614558,false
62.615237,40.914418,14.984354,false
38.720634,16.595032,12.707334,false
40.205188,47.322426,13.568534,false
59.173224,28.720945,19.190078,false
12.419321,33.284793,20.603970,false
31.314038,44.463600,23.736473,false
35.498091,58.020987,53.497180,false
6.992111,33.041434,46.495302,false
40.726990,10.985890,61.979634,false
40.343279,53.159720,31.450594,false
43.077630,47.105493,20.944957,false
58.903151,29.239994,30.596101,false
12.518759,5.937830,33.717134,false
57.295728,23.283283,30.005841,false
23.893442,53.856445,23.798289,false
63.718983,19.198325,31.553552,false
29.524609,9.053312,27.853233,false
50.396775,54.690621,43.959093,false
19.567825,17.405762,9.775422,false
34.510783,14.693663,19.196988,false
121.869340,53.328879,17.929128,true
41.940761,50.297375,62.342488,false
76.157257,-110.430118,61.288534,true
39.203662,-118.295778,36.232907,true
23.925066,12.659733,9.768164,false
42.517205,55.379052,46.356761,false
11.612697,20.709872,39.630850,false
18.011848,63.194767,13.004812,false
23.164105,12.273095,20.012993,false
39.554539,6.908037,41.608839,false
41.806836,45.661024,58.861732,false
40.023739,44.208180,29.873626,false
17.462894,46.893065,9.948151,false
-126.043130,-90.091550,-126.293836,true
49.043488,62.209024,27.115972,false
7.994919,45.238418,42.323219,false
21.163061,49.785537,28.584610,false
33.454736,60.554832,50.916574,false
42.779937,6.046087,57.388081,false
9.799584,14.691179,34.502389,false
12.024201,11.957631,19.020287,false
42.282199,57.599447,52.560958,false
25.473887,25.974049,24.995317,false
-115.823471,49.963530,97.854502,true
20.360456,93.931291,-72.552536,true
7.920151,51.273271,12.888347,false
27.093942,5.283609,42.812396,false
7.435378,44.966973,12.751803,false
12.289581,29.586874,9.519366,false
36.678720,22.429032,30.889408,false
40.909267,21.998898,34.184426,false
51.281903,49.693600,14.469893,false
64.714533,11.287889,51.719584,false
18.052280,61.947077,53.241162,false
23.988058,44.511480,33.213306,false
39.157910,9.683020,26.770006,false
88.820535,25.250823,66.748501,true
34.118287,10.816582,21.962031,false
124.693526,12.149912,47.251913,true
34.542776,34.787720,49.221263,false
28.284250,-68.536671,10.406529,true
13.543218,12.577664,12.887542,false
36.962852,60.283213,7.561909,false
-72.906339,17.524390,42.480735,true
36.971992,60.980503,45.995635,false
34.430910,28.726225,60.208157,false
41.754575,36.637424,11.240153,false
41.458950,22.234354,49.118825,false
8.800165,57.051420,40.610425,false
26.371275,48.508845,64.376830,false
28.620372,23.694851,46.280118,false
23.853194,40.784759,19.414122,false
-82.121330,53.427909,127.731018,true
63.750772,43.672259,52.332160,false
8.557318,23.614139,57.878944,false
36.104991,57.524944,38.786315,false
34.840178,30.599814,35.263817,false
16.606464,34.218176,14.522159,false
115.367765,-135.719023,24.145693,true
11.382388,38.033307,14.393195,false
24.334464,29.513173,33.684308,false
6.943280,47.329679,12.087247,false
9.668961,27.435330,45.568274,false
42.712669,17.968984,55.149322,false
41.882215,20.727887,40.041598,false
34.595041,24.634470,9.444226,false
32.548452,20.863052,14.479406,false
48.551565,26.463926,19.296953,false
61.180337,20.201197,35.876422,false
63.744362,46.762543,13.216847,false
57.770075,59.371408,47.748474,false
23.868700,25.318840,48.399680,false
9.215172,39.603058,36.051916,false
31.633125,58.982581,10.077879,false
23.507599,22.974572,6.610508,false
54.735634,22.596020,57.682645,false
15.119673,7.374968,25.483944,false
47.389457,48.534415,-120.248773,true
43.510079,38.359437,9.111584,false
34.752600,48.103948,56.759242,false
44.654064,5.113744,-122.190716,true
32.744104,59.371038,64.392907,false
58.233124,41.561460,7.068139,false
63.433745,56.125390,51.952598,false
28.149029,31.020661,14.702435,false
38.547624,57.129924,30.493058,false
80.867677,-146.271760,21.732390,true
12.967297,26.709893,21.012123,false
45.387360,29.872341,63.231477,false
62.797933,19.673192,9.141612,false
15.134984,56.139422,14.613929,false
56.502248,59.165453,47.234020,false
18.858879,7.000813,32.893807,false
58.072433,36.655498,7.874319,false
20.500247,56.522139,31.280672,false
22.904391,19.341076,62.518100,false
61.453559,36.851362,38.111562,false
11.626490,35.396031,16.940861,false
37.437013,20.367183,22.586751,false
-163.315467,-143.854080,-122.393954,true
59.418294,17.797017,61.242138,false
6.283942,34.246834,33.737751,false
23.869243,7.082122,58.969822,false
63.789463,9.013777,40.957711,false
32.442883,39.348223,60.975258,false
40.921267,39.578994,61.303853,false
46.159375,38.435067,58.354201,false
48.426501,38.304829,18.786489,false
28.862660,52.589134,24.853778,false
35.443498,37.411636,40.915126,false
45.034319,51.944754,8.285920,false
31.080304,24.404624,13.552403,false
55.303599,17.153773,53.007351,false
49.230212,27.183133,9.566229,false
20.158216,41.089107,33.432781,false
62.703155,63.886361,6.081783,false
40.691056,22.159564,51.508209,false
63.423129,61.839009,34.634527,false
35.862455,47.161813,49.878185,false
17.488187,31.172443,18.447008,false
53.282192,33.073007,17.698402,false
36.351056,40.254725,60.965480,false
20.758610,10.553038,45.227750,false
-88.063342,160.664390,148.760657,true
39.697041,52.689287,25.985338,false
25.597503,37.519356,50.517836,false
33.110715,43.081521,11.873386,false
110.121347,49.212271,-84.305024,true
32.018729,26.429026,36.346655,false
62.518342,5.296531,27.724934,false
61.497208,54.966958,59.684735,false
28.950977,57.248446,34.906603,false
39.110461,56.226837,63.343139,false
24.219392,35.878573,40.694837,false
35.870218,41.918602,29.893734,false
12.027161,142.060821,149.663738,true
38.082303,57.404771,51.534062,false
29.564164,38.596148,22.198880,false
57.822981,39.965996,51.563706,false
44.572984,47.042979,43.808310,false
50.155060,51.847361,58.272620,false
26.305955,12.445871,57.747017,false
57.199548,6.252334,29.530896,false
15.598052,39.003691,60.648394,false
59.211171,64.870182,49.877465,false
23.479367,15.403276,36.649300,false
57.299104,49.620908,19.306298,false
29.936867,25.220472,11.918821,false
45.269126,-80.102427,45.125143,true
34.050134,17.391211,36.008123,false
20.992387,35.933961,49.754062,false
15.829634,45.699575,58.990486,false
63.041281,58.946690,56.398853,false
63.804790,50.329943,47.774864,false
51.782228,44.891961,38.124981,false
16.834039,52.900341,37.114621,false
-145.173363,-153.441091,74.609360,true
47.340114,-143.663892,160.543707,true
27.587157,57.378471,47.197034,false
12.862501,24.621519,45.675662,false
44.160286,43.896058,25.650118,false
39.780773,10.337814,39.987643,false
17.783734,53.937908,49.657117,false
38.628655,28.440290,57.162404,false
13.558510,30.200881,42.738797,false
63.552677,64.055769,50.226515,false
48.969013,26.092410,28.018194,false
56.914679,13.473390,6.824898,false
57.775629,39.653677,12.159956,false
62.216649,60.526502,42.238605,false
38.615711,126.757401,-161.298477,true
63.362888,63.756390,29.596266,false
55.305660,18.878395,45.132263,false
41.191994,50.630679,61.765530,false
42.041927,59.297852,36.784306,false
51.268792,15.247229,8.093284,false
57.536213,11.465552,21.330321,false
55.040192,44.137218,14.257501,false
45.034570,13.724816,23.824173,false
52.850353,26.667640,52.906992,false
22.636155,44.312990,27.891932,false
12.552109,45.221108,61.102843,false
55.389514,36.623352,34.918422,false
26.143840,32.354653,26.276059,false
14.457475,58.316883,47.742214,false
30.623919,10.170431,63.733359,false
16.149321,30.205474,5.813208,false
60.905742,48.335100,44.747457,false
57.145229,58.866690,8.530154,false
18.519315,22.548778,16.543184,false
57.241755,14.900253,39.042335,false
64.896861,16.196384,24.437096,false
21.311090,39.864938,50.115521,false
23.401433,14.812964,53.864747,false
48.452033,51.454899,9.418374,false
32.900671,24.101428,31.335493,false
7.806523,10.524273,18.372917,false
8.102525,30.749978,31.258782,false
43.069171,21.278865,21.845435,false
9.564294,53.596227,48.563693,false
-89.131088,44.394422,-66.428658,true
49.992289,31.582882,43.668625,false
37.375112,30.892034,54.161217,false
21.942163,10.265076,50.293358,false
48.056545,15.365454,13.882644,false
47.282603,35.515588,50.989290,false
7.842082,12.855270,20.183505,false
33.316353,24.951376,40.633574,false
9.987552,7.004251,41.081235,false
11.047511,33.057092,57.133326,false
53.164049,26.812963,15.041443,false
13.888382,28.405262,42.988453,false
43.161136,62.453582,5.625326,false
36.781445,56.210393,56.629194,false
52.800114,55.658564,38.202526,false
35.074197,50.483927,7.519462,false
44.692340,5.650085,41.096197,false
51.756228,46.635943,62.088286,false
36.006230,55.651633,29.064663,false
34.604162,50.760346,11.159205,false
17.706333,55.881523,19.060683,false
7.728378,27.071307,52.077246,false
16.439105,49.246497,61.800958,false
10.327638,58.022762,44.586516,false
40.660893,42.594134,26.580027,false
60.943273,42.604730,5.391446,false
11.148069,60.615719,8.360279,false
30.383796,52.213016,15.612730,false
30.570280,57.756267,62.647385,false
55.840756,60.208004,50.166122,false
-90.517181,-116.115986,-108.285891,true
5.391763,36.988719,49.793033,false
50.084370,45.134075,42.159510,false
6.155453,56.446261,38.658975,false
44.298590,15.886973,32.336797,false
13.579731,18.599072,52.090408,false
36.619244,62.029513,60.988936,false
58.326001,11.713762,25.684598,false
25.153885,63.924111,37.785000,false
46.213053,22.993784,57.399835,false
39.727875,51.385919,10.014231,false
54.508359,41.372198,34.281135,false
40.683799,61.894106,16.041975,false
35.805116,28.605939,40.705019,false
13.421376,47.243672,34.232182,false
33.147882,16.758975,29.652959,false
34.724266,56.937021,14.706011,false
14.991534,33.094197,38.213477,false
63.205161,60.204021,49.840287,false
30.497301,19.215073,30.760127,false
