dim-1,dim-2,dim-3,outlier
28.779481,45.220749,61.053659,false
49.299310,43.184871,23.986675,false
55.423704,61.493364,39.801908,false
41.056059,59.929605,31.101474,false
33.465447,-71.138118,30.568295,true
25.023248,45.516314,46.195191,false
23.380662,50.448350,22.241926,false
45.427228,58.150424,49.076106,false
57.714802,59.251301,22.666603,false
46.170690,27.355473,59.977409,false
54.365316,23.068716,58.037483,false
7.750530,61.961182,6.224366,false
13.845210,7.809309,32.046628,false
9.318296,27.025392,40.733694,false
48.737377,17.643377,28.107168,false
51.935333,38.815884,33.401472,false
22.780067,19.807837,24.123104,false
-89.063821,-128.635962,55.417205,true
20.356400,17.967031,49.884832,false
44.847614,53.570998,29.346821,false
-152.305969,-130.933384,-141.393993,true
31.887208,34.197600,45.326198,false
51.750243,25.254960,42.405888,false
16.273381,-106.395543,102.042310,true
64.801311,34.292085,47.783304,false
10.732020,72.643153,53.984460,true
10.234905,44.389361,30.445329,false
15.411949,20.951126,22.936673,false
17.706686,16.167415,7.916230,false
28.539483,34.638955,13.861675,false
25.526859,39.667263,15.913687,false
9.803952,63.663962,7.679612,false
10.731260,25.460446,14.019951,false
50.453266,44.354980,19.209190,false
54.727256,47.609287,31.745005,false
43.747895,49.642846,39.860924,false
23.345274,40.886813,36.580467,false
37.863421,51.655448,53.684287,false
11.950652,17.125047,16.620246,false
-164.292180,44.840288,-119.795199,true
60.839974,39.214640,12.811110,false
-78.829305,-132.804325,79.165994,true
60.997927,52.243859,23.613514,false
37.912672,5.550724,32.814671,false
58.634376,14.330175,16.760160,false
60.264450,59.708298,5.606107,false
30.311176,39.027124,27.655232,false
19.821532,53.664930,33.189935,false
-156.106312,-92.754652,149.902629,true
24.389240,53.671849,45.858006,false
58.942230,24.031003,49.528007,false
33.234627,11.894362,36.048748,false
49.237677,15.699386,53.748618,false
33.043733,11.199572,58.534252,false
6.643514,61.234164,11.653086,false
53.596950,45.842869,17.620646,false
51.898275,50.414946,42.559351,false
6.776515,14.124534,43.582072,false
46.261220,12.808107,18.898005,false
31.030096,52.699828,6.612814,false
52.292839,34.650235,38.621035,false
6.278081,48.793369,62.597285,false
8.682636,15.436622,11.409904,false
13.509025,64.299733,36.381274,false
15.080451,13.856736,42.078805,false
52.559108,37.971610,40.153176,false
31.436587,23.580713,19.715613,false
11.946680,46.180296,9.200023,false
17.028135,33.551933,9.442307,false
41.337394,7.119897,62.618326,false
22.315834,112.719363,77.678461,true
56.089178,115.736223,-126.482715,true
122.767727,60.637034,30.653487,true
17.519610,24.645104,34.876339,false
55.926512,-159.707501,-132.117679,true
28.929196,42.480107,17.591883,false
33.221640,10.035711,41.603202,false
9.542551,42.939288,30.795801,false
60.530972,32.133233,54.427311,false
58.181358,60.172171,58.200133,false
46.551062,12.973943,38.308548,false
-132.512727,-131.796934,-163.270753,true
33.010500,62.222224,48.378638,false
18.711832,25.240784,8.223273,false
37.377645,9.277582,9.882416,false
64.234666,24.996114,58.452536,false
27.436220,46.840472,36.125705,false
60.532684,25.944060,5.438960,false
62.478906,11.010858,20.496344,false
34.115339,49.538736,32.509100,false
54.451253,60.393705,5.946267,false
43.849935,30.238489,18.826143,false
47.661660,52.739936,9.273485,false
40.840695,8.344860,57.879237,false
30.988067,-93.653055,81.378490,true
13.738353,9.098839,36.712462,false
20.791253,26.728765,26.073514,false
132.854539,37.441457,-92.350541,true
34.525037,63.095115,17.284188,false
30.536681,63.979686,9.604548,false
39.275293,-135.105124,13.176268,true
33.795282,41.922560,45.624882,false
51.268153,38.378458,30.195279,false
9.507317,39.041731,39.026468,false
32.819494,54.054866,36.654723,false
28.303695,33.613455,41.497510,false
33.817619,52.486013,43.937889,false
23.490722,46.327472,56.103883,false
64.048802,64.741113,18.766836,false
34.567078,14.536987,36.922430,false
50.492237,12.306013,54.530720,false
44.345591,17.715417,8.134853,false
34.446453,24.509405,34.481890,false
56.304045,49.048346,16.534639,false
57.910593,52.002734,24.197292,false
54.834240,50.127308,8.773190,false
59.766393,53.401175,50.458165,false
42.774337,53.911478,58.543888,false
36.567414,45.760132,12.006127,false
43.196663,27.302572,47.531550,false
28.670952,39.281896,10.589529,false
61.148058,58.059727,64.314662,false
17.566468,7.705286,38.592820,false
41.362165,56.460448,24.515426,false
21.468332,30.761936,7.006461,false
37.712032,54.155862,16.619782,false
35.611208,27.156663,53.579705,false
13.675829,18.389847,13.174247,false
42.828973,20.654548,15.518672,false
60.142569,17.999150,64.441225,false
129.047193,45.399111,107.463157,true
27.277405,14.587387,43.876531,false
49.557515,46.756054,31.645225,false
-86.459481,120.859849,50.273821,true
36.223781,14.790790,7.662633,false
11.360572,31.276004,61.550607,false
-150.776601,19.882590,77.496572,true
34.581404,7.107779,45.487660,false
9.886554,45.207969,19.026129,false
31.898023,30.030740,10.899056,false
30.089267,62.756359,27.166444,false
60.889064,27.996754,17.390221,false
46.775209,51.681627,33.236040,false
55.111165,60.404061,13.968793,false
49.975741,59.097405,60.532799,false
56.682824,55.917900,11.327457,false
93.680975,67.946688,-126.087409,true
59.435356,55.674468,61.825486,false
54.877168,16.210334,60.901747,false
17.679778,11.097138,31.047230,false
41.827603,30.836061,44.916025,false
53.035530,20.155289,9.261942,false
53.135382,25.216540,40.425478,false
28.500056,56.107067,64.609732,false
38.856482,25.796229,23.933480,false
42.834850,24.200240,43.674146,false
46.875046,58.535911,22.787271,false
35.886308,44.354799,16.274391,false
42.187432,14.060003,41.012273,false
83.834748,-162.365016,156.611901,true
13.758849,12.227502,44.457313,false
35.757624,36.212766,24.300548,false
59.782987,5.721329,9.629636,false
40.676848,24.943954,35.205406,false
35.842895,7.918328,31.339344,false
14.511088,21.943514,45.747748,false
35.303863,47.706136,27.794656,false
37.316544,7.107101,19.294595,false
43.203348,56.922898,5.916253,false
24.504539,30.231213,53.015684,false
33.929899,24.783601,37.001998,false
12.734366,5.352983,30.567753,false
57.676436,43.641581,44.166810,false
18.958549,23.165001,46.180592,false
31.553063,38.764634,31.300942,false
27.787691,60.989491,50.185155,false
62.797293,38.268969,9.810130,false
28.628228,47.879838,31.740755,false
46.679468,24.507998,56.542600,false
56.799297,33.854382,18.152216,false
46.846198,5.112162,126.404694,true
27.331256,30.654093,7.644531,false
11.723467,17.426873,15.663012,false
47.924613,55.275058,55.497418,false
7.831496,56.667705,23.099599,false
57.298823,43.819328,56.317593,false
19.270127,52.067710,32.302087,false
58.901839,15.805783,49.321813,false
56.609997,59.803975,14.591645,false
41.635301,61.055526,15.448189,false
28.771127,17.369361,41.139870,false
10.121808,15.433762,30.357836,false
62.319069,49.262277,62.445301,false
58.584774,58.089863,62.581359,false
61.092104,30.364673,10.798726,false
5.334848,54.072734,39.109648,false
109.240687,40.929552,-127.211226,true
29.960715,49.504367,25.811635,false
5.865898,48.856852,17.426951,false
53.251131,33.278634,63.975956,false
11.251018,10.406954,50.366144,false
43.406699,63.523108,30.327934,false
53.199983,58.824600,41.506150,false
42.855259,15.007444,9.261200,false
16.374598,54.660834,18.004170,false
5.857259,55.229399,8.775315,false
47.559609,57.564260,45.627292,false
34.682476,49.829256,48.801439,false
34.195328,34.388048,14.158773,false
64.802596,61.341824,54.638992,false
17.668728,37.504663,25.614082,false
6.329982,60.446751,54.447654,false
23.966771,9.082524,50.275289,false
15.638279,38.592065,61.182941,false
58.438047,7.266166,51.902604,false
24.195601,53.984729,38.070893,false
62.531306,13.971460,49.813845,false
13.169430,63.000200,7.806536,false
17.101448,64.464181,57.775096,false
23.770504,22.112487,41.130983,false
29.979178,65.024011,28.112888,true
40.102457,41.446833,42.538536,false
42.626148,14.303044,50.308000,false
12.444985,29.730398,56.265343,false
40.625804,40.026039,47.605890,false
9.552020,15.020393,48.846002,false
18.266814,16.314725,41.487626,false
62.620814,42.914046,31.524609,false
29.033540,56.823948,18.724350,false
34.001590,24.396892,61.320966,false
25.786687,40.668203,10.340464,false
115.400008,92.197553,116.545849,true
24.501905,50.474149,51.474367,false
8.284207,25.028447,11.642760,false
49.547460,47.064452,32.467192,false
64.346901,36.415334,53.130028,false
10.760555,14.608613,7.479465,false
51.208310,41.888143,28.239239,false
59.429492,42.028106,11.425353,false
49.785976,42.508078,54.990413,false
19.341707,24.284832,45.843783,false
19.833525,47.370017,63.052182,false
-66.367388,157.630405,126.819526,true
28.551549,-98.757781,-74.916475,true
48.657268,-71.777689,-103.065955,true
50.155590,22.983175,30.746336,false
61.639222,11.193727,11.423915,false
57.138236,18.321637,9.423512,false
12.120401,56.213740,18.767705,false
7.646781,40.961954,25.802848,false
41.553890,50.268601,61.548523,false
14.049263,22.266462,12.291316,false
11.907249,56.427472,31.401826,false
39.127913,51.284614,49.416455,false
18.234582,33.948190,13.425308,false
52.537423,24.093557,13.326833,false
13.991989,43.043693,12.238436,false
29.605382,21.525104,7.246264,false
19.339916,7.022899,54.341087,false
39.783371,27.115105,21.145008,false
62.722492,30.678577,11.874215,false
63.073528,16.163889,23.911141,false
52.258934,33.892468,56.117368,false
35.189953,24.859118,52.795163,false
5.013106,25.383018,43.220835,false
27.230577,43.548403,30.771670,false
9.382675,7.609010,42.327157,false
35.156830,13.129646,49.760735,false
61.835037,44.698545,11.576440,false
64.881131,22.150987,17.012103,false
7.203746,26.704478,54.328279,false
26.544495,15.168038,39.385014,false
59.011095,57.042321,41.732607,false
6.383944,29.000409,56.757854,false
29.669352,61.918174,39.655450,false
40.570501,61.297911,48.512402,false
20.418792,143.516818,115.043857,true
30.080093,10.350282,8.143884,false
37.151111,32.685087,10.544685,false
59.342440,22.100248,21.988955,false
25.636905,43.938227,9.200266,false
54.559993,50.369776,37.102918,false
61.820338,9.520006,37.351186,false
8.957889,56.732639,20.186542,false
40.117403,26.347785,48.160368,false
32.705396,44.933457,44.264740,false
42.245607,42.050567,14.375756,false
40.165505,40.421155,62.770287,false
27.433062,48.788977,33.511531,false
22.201400,50.186847,8.667474,false
24.562205,51.987995,64.729909,false
47.898711,35.947780,44.956986,false
55.293271,56.337870,31.745949,false
43.874876,23.716982,46.123673,false
42.567898,43.488837,19.632873,false
-148.023703,-113.229592,151.872164,true
12.543994,34.602002,60.397389,false
36.283986,11.800287,29.784777,false
161.564629,74.235029,33.060826,true
32.398068,45.238169,23.325769,false
63.701927,39.392947,47.391979,false
40.643616,41.402136,58.023606,false
27.670083,21.292915,150.325985,true
52.226868,40.103925,12.464695,false
61.333597,47.621127,19.532571,false
29.740284,27.367932,7.363359,false
27.982372,11.503522,50.003910,false
7.062065,35.708728,27.115296,false
57.272589,32.289382,52.195611,false
24.231350,15.142174,40.832561,false
32.700179,20.717745,157.542240,true
48.804066,55.402343,55.025628,false
45.325007,89.116347,-78.888264,true
20.273280,34.536449,42.264130,false
12.419441,13.760462,42.947508,false
35.465368,64.198134,9.961752,false
8.834421,15.521492,45.811166,false
64.456524,25.367831,-76.294524,true
45.776353,12.343906,40.639883,false
16.793065,40.111050,27.367783,false
39.139488,49.314212,8.188394,false
7.061920,10.322928,23.280807,false
41.863287,-136.219305,-161.257679,true
24.411522,48.360840,26.721657,false
57.422510,45.447942,46.066826,false
58.550890,46.287171,32.353796,false
52.953477,48.444141,16.724402,false
41.699876,15.454912,23.740275,false
63.544974,6.418210,46.136862,false
58.097047,51.103563,62.351246,false
49.114070,40.286434,27.760775,false
22.743853,11.545298,7.725150,false
53.880453,25.488169,32.493184,false
63.845283,62.007602,14.490165,false
54.457985,61.207612,35.880919,false
34.582370,27.096166,26.214821,false
49.900641,36.342910,13.898646,false
23.439988,51.191866,31.660792,false
34.315796,13.953934,50.598385,false
30.989377,9.941530,48.440901,false
47.225971,25.566403,56.625759,false
14.005845,44.678235,7.392119,false
24.258753,49.782021,19.433482,false
7.376899,19.682580,55.186270,false
25.888138,23.716428,45.340302,false
63.739145,9.068779,47.387051,false
23.471354,60.808387,10.874178,false
42.584748,23.149325,43.250638,false
59.552554,37.965276,49.734886,false
48.621100,-75.448936,146.120904,true
16.704959,-124.899353,103.612525,true
27.999117,23.340368,45.227467,false
5.566056,13.902617,36.976645,false
43.347466,22.845864,10.612484,false
44.794662,40.669088,9.292177,false
19.158251,51.208954,9.195425,false
50.130438,21.169988,15.754830,false
63.659891,32.409256,54.984920,false
-145.387681,-95.048259,37.549069,true
49.254768,15.489357,57.592782,false
-73.522125,61.947189,-104.671694,true
41.923684,5.696225,43.211037,false
10.743960,33.652747,43.726254,false
139.236908,28.503847,-151.867041,true
24.280044,42.026481,36.174376,false
12.218846,28.946707,62.514911,false
31.888714,29.089227,52.718663,false
5.951944,51.070954,5.078879,false
15.885540,23.440161,39.353694,false
42.287820,37.526056,33.553824,false
58.554386,56.394364,46.409154,false
42.008193,50.485517,45.388524,false
49.111936,61.773761,38.209402,false
-89.775448,12.990400,83.007961,true
10.701916,15.952067,42.912941,false
17.567845,59.583256,23.732718,false
56.473127,39.283733,16.819083,false
37.352040,13.198686,54.731982,false
64.794107,10.921394,54.808926,false
48.054362,62.531418,36.993564,false
11.193713,56.836159,36.358835,false
8.211789,45.099513,5.531951,false
49.095046,30.735187,19.957115,false
50.498235,10.272653,34.372275,false
56.441599,52.666032,48.204108,false
61.170464,41.137196,43.727755,false
-159.310559,52.079256,14.002312,true
55.638210,36.746498,23.186512,false
21.811455,52.472485,59.607996,false
44.260722,50.613684,10.454017,false
16.418627,63.550341,36.261027,false
29.458559,14.258690,40.120295,false
60.878504,44.931921,14.510982,false
12.158787,60.193845,25.228504,false
51.369680,51.444782,6.109373,false
7.160657,15.874719,83.418328,true
28.981647,25.545393,45.429528,false
28.767504,42.944097,28.039432,false
23.413716,27.971279,15.115260,false
41.308563,12.745411,63.803174,false
19.365008,27.393688,20.098743,false
46.922647,41.590594,63.553169,false
8.788250,30.726194,52.855125,false
32.518960,38.563464,36.814077,false
51.927338,16.029176,20.841893,false
55.064188,63.276081,6.172302,false
47.360469,51.969421,53.397180,false
5.464775,17.909142,22.345485,false
27.184748,7.746211,14.676019,false
39.725654,58.478105,9.280736,false
-111.772280,-133.069540,87.336214,true
22.893512,39.551060,52.398889,false
15.250133,23.474648,52.050590,false
53.841265,52.167569,41.877031,false
18.123896,-145.983712,44.054014,true
13.954279,55.773528,60.308867,false
54.185239,56.796470,40.389644,false
42.025419,8.244604,38.431561,false
49.407817,47.471964,15.859181,false
29.061413,52.456426,54.206301,false
58.155187,46.182860,9.418828,false
42.197253,35.501963,43.899044,false
63.669027,62.232729,12.629258,false
62.252848,47.647230,34.734133,false
25.949039,44.017062,59.257310,false
42.386587,57.832840,21.419108,false
57.711227,57.084191,49.808488,false
12.624473,59.520377,34.126552,false
49.595279,25.618445,60.645280,false
64.231584,18.297959,26.961490,false
25.064572,40.653486,38.673448,false
27.032817,53.278968,28.738051,false
60.467563,48.128072,31.484659,false
49.974370,17.318261,61.534414,false
112.589004,18.204149,16.259212,true
37.849865,140.583776,44.328775,true
37.073725,28.305947,32.266934,false
36.737535,62.949617,41.016352,false
61.762852,50.388498,19.455145,false
40.533382,43.992032,16.610809,false
44.460530,43.156385,43.217014,false
61.758356,18.394312,15.035817,false
16.365311,12.909330,41.069276,false
18.077501,18.852428,29.897433,false
36.186180,51.130173,62.407823,false
26.357558,56.885280,14.790365,false
26.834862,19.857307,48.518211,false
28.608252,20.807215,42.555234,false
22.083990,12.852846,-145.798671,true
10.365505,32.319424,64.642904,false
26.372517,11.462121,49.275368,false
39.118348,-67.377152,72.038093,true
30.334581,46.722616,10.891942,false
15.763883,-142.242462,9.252065,true
46.545307,43.387800,52.489515,false
54.308129,25.112037,58.369177,false
80.964257,21.416557,13.213947,true
25.157985,40.385234,50.685808,false
12.445286,63.540385,54.522557,false
56.685554,18.796442,50.948216,false
59.163325,57.567253,39.283232,false
10.931503,63.881510,62.203969,false
45.387197,50.062464,46.750690,false
9.661051,11.780266,36.662063,false
52.952719,36.297110,35.757293,false
22.757069,14.955069,50.916927,false
47.351440,42.887584,20.239493,false
33.113499,40.276251,25.456755,false
53.653788,33.378846,5.677976,false
-116.906615,20.949829,89.502978,true
46.864304,13.322590,13.062165,false
14.853459,21.649992,41.577857,false
5.229105,28.851380,28.880166,false
42.505339,27.383254,6.078668,false
18.050402,51.613780,16.471579,false
17.136186,16.104488,55.628777,false
26.212447,8.450856,58.268168,false
42.465851,6.545358,19.911075,false
35.931952,21.625418,40.160628,false
41.604960,57.442096,59.231620,false
45.149339,37.921684,61.104046,false
64.901530,123.045228,46.416800,true
9.703985,64.195171,46.406817,false
-76.182768,42.600176,-150.820323,true
24.136568,53.029706,32.100690,false
11.620200,37.376745,49.275318,false
16.769592,13.956341,158.852563,true
62.805011,-143.693213,42.947351,true
53.280312,33.469367,16.227522,false
64.968563,33.556458,6.839849,false
12.742345,51.516093,37.620595,false
39.313596,23.663237,53.884022,false
9.857879,51.156643,17.709398,false
25.059266,28.387968,60.203505,false
33.339784,37.449749,25.261803,false
7.416184,62.545976,48.652382,false
62.645251,35.121825,5.908206,false
61.570646,41.780395,46.838564,false
12.981258,37.802069,47.319973,false
35.837081,7.262963,52.454912,false
21.254241,13.025299,60.556536,false
19.042365,56.601734,61.070320,false
6.709647,60.674998,15.891272,false
18.828245,20.436733,5.246654,false
7.169420,55.358233,45.638258,false
62.025981,42.382794,58.214156,false
-109.354558,146.591654,82.997605,true
36.978719,42.079654,58.716853,false
52.360296,38.794674,54.621759,false
23.682802,40.998130,12.791818,false
28.456028,49.212015,59.461231,false
50.057615,10.895806,13.058623,false
14.746477,57.307668,5.708546,false
54.190163,37.706651,63.502272,false
64.747113,28.389806,45.700108,false
38.026130,46.911056,60.344492,false
55.851508,17.372464,64.582792,false
64.130771,60.066528,60.248585,false
30.827671,7.028588,39.442250,false
12.981540,22.033510,8.989834,false
64.621182,62.712438,53.485098,false
39.280245,34.627547,26.975577,false
11.827523,23.749353,46.686679,false
16.153613,48.196790,8.717445,false
15.432997,54.793906,17.819328,false
64.224006,46.378461,13.434342,false
53.604197,50.546683,42.636641,false
44.277353,12.188583,36.177047,false
48.774880,23.186738,55.836242,false
8.705750,33.059401,50.506011,false
62.914278,56.446475,33.687269,false
9.774626,27.447534,14.987832,false
56.423312,49.067555,23.458462,false
60.435632,7.888025,13.526238,false
14.479468,56.285644,11.242766,false
56.074975,56.040051,21.284958,false
13.150442,25.391750,44.943408,false
33.772959,23.060413,47.301534,false
56.485654,37.910911,70.057726,true
37.369429,36.068386,51.492280,false
17.091674,15.445825,6.019253,false
98.419950,135.287753,49.781596,true
43.117565,25.193311,33.092193,false
6.847252,61.748732,45.623347,false
50.127936,35.266748,52.103881,false
55.494835,35.160565,42.206566,false
25.261612,35.660671,62.564987,false
8.711736,22.042075,22.148005,false
33.520992,58.840948,37.687253,false
42.733733,58.997069,38.870068,false
10.933810,18.236365,51.297812,false
142.374707,38.850445,47.329397,true
44.143151,14.264506,39.176422,false
25.659879,34.643159,57.823096,false
8.843823,38.646084,56.619022,false
45.523236,35.919731,24.130021,false
-129.905574,162.575609,91.836152,true
38.400364,56.628011,6.713834,false
28.722880,5.656808,52.888691,false
13.973116,55.152707,31.226763,false
44.029191,21.060060,23.590005,false
-157.210655,39.931470,-97.418015,true
29.422487,30.527209,60.326264,false
41.001914,53.660506,38.517960,false
48.578779,36.955080,40.610648,false
51.495808,57.472074,56.555050,false
26.490652,60.553511,62.322053,false
42.376447,48.992654,63.047051,false
26.533204,53.102036,22.318779,false
55.086857,44.892648,59.002775,false
53.856880,18.612533,63.923362,false
5.711850,15.330039,61.541705,false
50.641496,11.566681,59.559190,false
47.627412,41.957407,13.282810,false
15.279884,60.449053,55.869013,false
43.275873,30.429998,14.981367,false
55.118599,54.013011,47.901749,false
20.132507,26.663066,38.397110,false
24.398669,29.815812,47.318568,false
27.141388,17.457813,64.522889,false
26.490636,30.916677,17.743924,false
54.806560,32.020312,59.061663,false
54.890448,20.892414,46.602356,false
56.080635,15.724738,44.422155,false
35.701708,13.154358,22.077286,false
49.520165,40.211602,58.487891,false
21.555787,31.422049,43.770683,false
45.351517,30.038343,57.520150,false
27.950196,16.276959,62.087320,false
42.164586,5.105699,7.404693,false
31.694115,24.061980,48.371307,false
60.054877,50.688922,60.597385,false
13.979810,57.331227,19.994693,false
62.829078,43.918373,23.030805,false
27.197269,40.576638,61.344284,false
8.056998,62.961350,34.145745,false
46.728905,55.463384,14.439171,false
18.620631,17.810942,8.453559,false
29.026487,52.559056,30.577774,false
22.118588,34.712962,49.249079,false
57.820349,22.614355,53.545959,false
20.800003,56.749681,51.342236,false
13.183096,9.607417,29.030229,false
54.581831,42.441626,10.516814,false
51.824532,20.357760,62.724351,false
42.366822,9.221186,62.444257,false
153.767108,122.195344,-159.959251,true
10.397375,49.637172,29.696442,false
10.129057,8.103679,8.593105,false
56.572096,38.074590,8.541486,false
58.907257,63.139614,53.009354,false
22.252360,60.321416,7.501268,false
60.194955,57.063292,19.996327,false
27.604964,31.244286,49.132025,false
51.437267,8.460173,6.244182,false
23.313950,59.993537,23.060774,false
23.746866,61.839096,36.404798,false
157.298784,163.719482,-126.726667,true
37.477157,19.850209,31.071141,false
58.021222,41.004389,68.087776,true
25.228639,28.705553,30.802200,false
36.114856,16.420041,6.977471,false
64.808030,15.255722,18.632726,false
23.733480,61.747338,54.424704,false
17.934291,58.548814,9.940498,false
47.732715,22.962917,11.526732,false
29.636414,55.148658,58.719119,false
37.571364,28.265895,29.074671,false
61.714715,55.170516,9.027319,false
20.551773,-158.215089,104.172400,true
20.624403,35.327290,63.094668,false
37.970106,44.048890,7.538426,false
45.151689,17.630495,46.243143,false
18.568040,34.368755,64.314390,false
-88.544187,63.032636,15.783536,true
64.643185,17.138965,15.513181,false
46.352778,48.077782,18.024044,false
26.782628,44.964754,40.705635,false
37.528501,10.073308,45.734090,false
54.585010,11.526949,30.127120,false
139.107596,24.270885,-65.556319,true
60.125316,15.854804,24.711930,false
61.537123,51.097019,39.885069,false
39.650864,22.529083,18.168668,false
9.860609,31.045387,14.682306,false
61.939404,33.165168,47.263225,false
14.070264,24.585707,62.941195,false
36.292450,45.742655,56.448384,false
33.102921,62.727783,35.205295,false
-159.175797,26.626985,-134.112539,true
51.840282,44.288765,14.769354,false
-88.309627,103.686638,87.700230,true
50.814076,24.294039,49.120718,false
26.787234,56.123750,15.386615,false
63.565005,47.987531,28.960188,false
57.949804,21.595735,46.800301,false
28.849019,55.486361,47.747473,false
43.951133,-81.333196,43.905189,true
28.289428,55.849544,45.880348,false
64.110720,13.102110,44.388772,false
35.480406,13.083443,7.321494,false
42.200033,53.852392,39.956560,false
9.802750,48.163335,5.505231,false
25.896844,15.996083,44.013852,false
46.052743,52.751876,25.328021,false
57.137025,14.435554,29.256969,false
11.095400,44.712907,18.303565,false
26.713939,24.689886,38.811437,false
147.562391,-117.123586,-143.384713,true
10.801842,50.269159,9.154561,false
56.000289,56.973898,27.965364,false
48.755898,7.659346,42.381459,false
19.936633,31.685739,27.046329,false
33.268707,29.301323,62.181788,false
59.820561,20.177801,9.161058,false
9.535120,19.483329,40.873478,false
14.203900,36.665874,26.547316,false
15.588091,47.409003,24.220051,false
52.079685,56.530148,14.517467,false
35.712606,47.978729,58.144881,false
26.217200,29.545597,39.572288,false
14.311503,21.217217,9.552046,false
45.934986,11.158269,33.329266,false
9.179339,9.231809,44.064474,false
26.800831,8.068527,52.350450,false
34.532809,10.128156,60.801146,false
26.807619,19.723834,7.640284,false
46.060082,57.656896,41.685409,false
46.480107,6.161217,54.950079,false
24.325069,34.319956,63.506628,false
53.018045,57.190136,38.019165,false
42.860729,20.361732,19.294498,false
33.592898,56.707943,22.638203,false
26.633801,60.823668,6.955075,false
16.104046,49.247873,10.469672,false
9.463842,26.140209,49.723713,false
29.191166,48.798468,20.138825,false
30.411565,147.935171,119.404875,true
39.783568,22.062667,17.891583,false
23.730346,12.486092,41.875138,false
58.742120,35.029139,16.007878,false
49.180552,42.590968,34.366501,false
22.740095,12.388567,22.895158,false
10.654485,43.478874,12.778068,false
5.986676,53.013615,25.964147,false
48.832985,12.854415,42.434720,false
28.754617,64.740716,-100.319001,true
49.151387,14.087323,50.920489,false
15.204312,63.785826,32.105037,false
24.183632,17.784674,42.066289,false
59.271383,56.412469,46.567433,false
55.857172,42.668041,14.304971,false
12.891897,10.178080,49.394526,false
42.120030,37.734076,41.198722,false
21.751061,20.642809,8.712794,false
5.056089,6.814719,5.373671,false
50.883524,23.083246,21.497406,false
23.343671,57.614612,5.506571,false
59.676100,6.077882,54.154666,false
34.593633,31.556476,59.106178,false
38.777597,23.061986,64.619059,false
60.502969,15.161922,18.149518,false
12.026876,13.520489,22.331016,false
6.689393,-118.285869,46.667232,true
12.736641,44.652759,46.333873,false
103.408536,44.368809,-151.549613,true
29.108367,32.375802,51.634310,false
19.073844,22.758269,6.569942,false
8.000291,38.022568,37.903482,false
57.706342,18.435800,26.395049,false
8.545681,33.102629,9.567257,false
28.215304,87.001762,52.235318,true
5.563470,8.292819,16.702110,false
56.621048,35.979735,9.699446,false
42.383792,49.524395,47.966223,false
15.838082,7.525127,38.201781,false
41.039964,6.338868,49.965865,false
5.224362,39.544513,63.250295,false
60.155624,13.289649,34.108856,false
59.976768,27.417876,37.755911,false
34.143133,62.100646,18.412526,false
22.202162,25.102175,53.121447,false
50.189838,62.614984,37.348685,false
39.044539,62.410100,44.195524,false
-84.032617,51.604381,-84.397997,true
7.599767,33.342940,51.470837,false
7.482869,56.370128,23.115850,false
32.932352,8.037038,9.127797,false
57.479082,33.755603,38.748590,false
46.243034,60.500331,47.089226,false
9.588558,11.570401,30.443899,false
23.305450,14.674380,21.441759,false
23.548586,32.408281,20.195592,false
61.195277,61.381484,62.494715,false
35.376990,59.672661,55.584596,false
7.002542,23.932405,45.174040,false
7.598957,58.579216,62.610697,false
62.318037,5.806279,55.561634,false
162.362420,-141.533554,-152.049383,true
42.766184,32.728071,34.489637,false
10.595667,64.209558,29.313336,false
26.428380,21.892034,32.557480,false
47.411069,55.039618,24.124808,false
44.847684,52.965578,31.905273,false
47.486313,13.688035,64.218364,false
9.263193,57.833385,30.388774,false
60.069264,52.799722,24.393512,false
41.932165,41.316297,63.713016,false
36.628337,60.453528,25.209476,false
11.712375,59.201988,8.335691,false
42.307365,32.086687,19.606717,false
7.530444,35.640490,17.572723,false
58.061370,60.326953,56.784300,false
41.357912,55.405345,49.201538,false
26.238178,43.906118,59.070911,false
5.620989,27.175349,58.217071,false
29.004668,63.708102,9.225046,false
44.927857,47.830144,55.216449,false
33.650944,25.061146,50.963217,false
30.588199,23.952254,29.481940,false
8.293354,16.873514,22.377180,false
27.363790,42.236299,57.669174,false
20.705907,57.992162,19.576434,false
37.846842,-157.218424,-113.184957,true
37.597806,11.606323,31.282472,false
57.940490,15.032689,8.154757,false
83.695927,134.319562,89.294917,true
34.307161,19.269653,38.603540,false
59.273182,58.466773,52.211188,false
15.234297,16.101647,55.744187,false
49.687333,21.333438,51.858595,false
6.940701,38.069646,49.341846,false
52.766506,39.286925,57.839893,false
55.007803,45.892433,20.584836,false
19.773011,62.984970,10.529542,false
5.445972,12.696667,60.882924,false
28.109535,48.250104,36.659078,false
51.782352,13.702172,31.357039,false
5.590711,54.254452,52.547906,false
63.900715,33.819476,26.206233,false
15.622010,-127.075876,-124.355968,true
50.016641,36.306378,23.622317,false
-157.866180,136.249352,91.241105,true
61.740984,-146.178037,141.779519,true
55.825670,25.117513,41.470582,false
27.511633,59.311057,7.876497,false
51.812127,-164.627144,-154.229753,true
7.788093,13.774970,50.221400,false
56.938242,25.900326,64.302895,false
8.856602,52.280010,23.072231,false
54.394066,36.514468,54.716887,false
27.571834,44.954582,58.038513,false
13.474898,51.222736,5.808865,false
19.469837,26.496942,39.848093,false
6.774981,34.759906,22.376470,false
109.607475,-123.868756,64.353978,true
8.870433,6.922150,25.475655,false
